k,prompt_id,rank,reward
3,tqa_0011,9,-3.987382
3,tqa_0011,10,-4.722489
3,tqa_0011,11,-11.056152
3,tqa_0011,12,-22.124998
3,tqa_0011,13,-13.969588
3,tqa_0011,14,-3.229492
3,tqa_0011,15,3.475101
3,tqa_0012,0,-5.124795
3,tqa_0012,1,-19.249998
3,tqa_0012,2,-18.624998
3,tqa_0012,3,-4.824795
3,tqa_0012,4,-11.877453
3,tqa_0012,5,-4.753144
3,tqa_0012,6,1.749606
3,tqa_0012,7,1.523633
3,tqa_0012,8,-5.499991
3,tqa_0012,9,5.744102
3,tqa_0012,10,-24.937498
3,tqa_0012,11,-17.499998
3,tqa_0012,12,-11.749998
3,tqa_0012,13,-15.999997
3,tqa_0012,14,-22.624998
3,tqa_0012,15,-23.874998
3,tqa_0013,0,-14.686059
3,tqa_0013,1,-14.934624
3,tqa_0013,2,-23.124998
3,tqa_0013,3,-12.248794
3,tqa_0013,4,-14.686059
3,tqa_0013,5,-3.249520
3,tqa_0013,6,-8.249998
3,tqa_0013,7,-14.934624
3,tqa_0013,8,-12.248794
3,tqa_0013,9,-14.934624
3,tqa_0013,10,-16.061502
3,tqa_0013,11,-12.248794
3,tqa_0013,12,-23.249998
3,tqa_0013,13,-11.311607
3,tqa_0013,14,-12.248794
3,tqa_0013,15,-11.311607
3,tqa_0014,0,-0.709899
3,tqa_0014,1,-22.562498
3,tqa_0014,2,-3.698082
3,tqa_0014,3,-3.698082
3,tqa_0014,4,-3.698082
3,tqa_0014,5,-3.698082
3,tqa_0014,6,-0.709899
3,tqa_0014,7,-0.589934
3,tqa_0014,8,16.875002
3,tqa_0014,9,15.375002
3,tqa_0014,10,16.000002
3,tqa_0014,11,16.000002
3,tqa_0014,12,17.250002
3,tqa_0014,13,16.000002
3,tqa_0014,14,16.000002
3,tqa_0014,15,17.250002
3,tqa_0015,0,-13.618796
3,tqa_0015,1,-16.872168
3,tqa_0015,2,-18.484573
3,tqa_0015,3,-28.312498
3,tqa_0015,4,-27.937498
3,tqa_0015,5,-16.124586
3,tqa_0015,6,-20.669617
3,tqa_0015,7,-17.121578
3,tqa_0015,8,-2.130986
3,tqa_0015,9,-6.177803
3,tqa_0015,10,5.457138
3,tqa_0015,11,-17.936504
3,tqa_0015,12,1.446874
3,tqa_0015,13,-17.937183
3,tqa_0015,14,-22.750000
3,tqa_0015,15,-7.502587
3,tqa_0016,0,0.212261
3,tqa_0016,1,-9.784069
3,tqa_0016,2,1.211568
3,tqa_0016,3,-12.749955
3,tqa_0016,4,-23.374998
3,tqa_0016,5,3.287121
3,tqa_0016,6,-9.163788
3,tqa_0016,7,-9.004780
3,tqa_0016,8,-25.812498
3,tqa_0016,9,-16.443041
3,tqa_0016,10,1.871096
3,tqa_0016,11,1.257993
3,tqa_0016,12,-0.346344
3,tqa_0016,13,-8.598696
3,tqa_0016,14,0.447479
3,tqa_0016,15,0.447479
3,tqa_0017,0,-0.821592
3,tqa_0017,1,-0.620431
3,tqa_0017,2,-1.995106
3,tqa_0017,3,-5.616370
3,tqa_0017,4,-28.062498
3,tqa_0017,5,0.004714
3,tqa_0017,6,-8.242276
3,tqa_0017,7,0.689467
3,tqa_0017,8,-5.587509
3,tqa_0017,9,-14.190797
3,tqa_0017,10,-10.431344
3,tqa_0017,11,0.083762
3,tqa_0017,12,-1.934437
3,tqa_0017,13,-20.499998
3,tqa_0017,14,-7.751095
3,tqa_0017,15,-1.934437
3,tqa_0018,0,-1.243424
3,tqa_0018,1,-1.001009
3,tqa_0018,2,2.668242
3,tqa_0018,3,-11.907678
3,tqa_0018,4,-5.363620
3,tqa_0018,5,-10.249483
3,tqa_0018,6,-2.749728
3,tqa_0018,7,-24.374998
3,tqa_0018,8,-9.028449
3,tqa_0018,9,-22.874998
3,tqa_0018,10,-10.082319
3,tqa_0018,11,4.969572
3,tqa_0018,12,-1.493184
3,tqa_0018,13,-1.493184
3,tqa_0018,14,-4.042507
3,tqa_0018,15,-9.191834
3,tqa_0019,0,2.502109
3,tqa_0019,1,4.857123
3,tqa_0019,2,-26.437498
3,tqa_0019,3,3.903814
3,tqa_0019,4,3.978851
3,tqa_0019,5,-17.499998
3,tqa_0019,6,1.562092
3,tqa_0019,7,-22.874998
3,tqa_0019,8,-11.846555
3,tqa_0019,9,-7.360578
3,tqa_0019,10,-7.183604
3,tqa_0019,11,-26.687498
3,tqa_0019,12,-16.555035
3,tqa_0019,13,-24.187498
3,tqa_0019,14,-26.312498
3,tqa_0019,15,1.713101
3,tqa_0020,0,-27.937498
3,tqa_0020,1,-14.624998
3,tqa_0020,2,1.511333
3,tqa_0020,3,-1.927943
3,tqa_0020,4,-22.187498
3,tqa_0020,5,2.607247
3,tqa_0020,6,0.509859
3,tqa_0020,7,-24.499998
3,tqa_0020,8,2.321274
3,tqa_0020,9,-20.033869
3,tqa_0020,10,-24.249998
3,tqa_0020,11,-20.024437
3,tqa_0020,12,-14.350554
3,tqa_0020,13,-7.984996
3,tqa_0020,14,-7.758887
3,tqa_0020,15,-4.385709
3,tqa_0021,0,-21.874998
3,tqa_0021,1,-12.728594
3,tqa_0021,2,-6.817235
3,tqa_0021,3,1.486554
3,tqa_0021,4,-1.483633
3,tqa_0021,5,-8.733299
3,tqa_0021,6,4.611061
3,tqa_0021,7,-1.217914
3,tqa_0021,8,-0.668004
3,tqa_0021,9,-18.249998
3,tqa_0021,10,-1.674412
3,tqa_0021,11,2.393206
3,tqa_0021,12,0.382350
3,tqa_0021,13,-1.636171
3,tqa_0021,14,1.960543
3,tqa_0021,15,0.080195
3,tqa_0022,0,6.760191
3,tqa_0022,1,1.043727
3,tqa_0022,2,1.629700
3,tqa_0022,3,1.743622
3,tqa_0022,4,-23.374998
3,tqa_0022,5,0.251106
3,tqa_0022,6,6.760191
3,tqa_0022,7,1.043727
3,tqa_0022,8,1.497375
3,tqa_0022,9,4.520190
3,tqa_0022,10,-25.999998
3,tqa_0022,11,-24.749998
3,tqa_0022,12,4.340476
3,tqa_0022,13,0.734121
3,tqa_0022,14,4.340476
3,tqa_0022,15,4.340476
3,tqa_0023,0,-15.573635
3,tqa_0023,1,-11.425902
3,tqa_0023,2,-1.807268
3,tqa_0023,3,-24.562498
3,tqa_0023,4,1.476802
3,tqa_0023,5,-1.220039
3,tqa_0023,6,-17.801514
3,tqa_0023,7,-13.900206
3,tqa_0023,8,-14.809533
3,tqa_0023,9,-12.223555
3,tqa_0023,10,-12.766102
3,tqa_0023,11,-13.624942
3,tqa_0023,12,0.570025
3,tqa_0023,13,-24.499998
3,tqa_0023,14,-11.319125
3,tqa_0023,15,-27.124998
3,tqa_0024,0,-2.373479
3,tqa_0024,1,-27.124998
3,tqa_0024,2,-1.291573
3,tqa_0024,3,-20.812494
3,tqa_0024,4,-1.431663
3,tqa_0024,5,-8.085274
3,tqa_0024,6,3.401210
3,tqa_0024,7,-8.249700
3,tqa_0024,8,-0.777126
3,tqa_0024,9,-11.147543
3,tqa_0024,10,-24.312498
3,tqa_0024,11,-24.999998
3,tqa_0024,12,-8.095163
3,tqa_0024,13,-11.948914
3,tqa_0024,14,-10.230376
3,tqa_0024,15,1.187660
3,tqa_0025,0,-27.812498
3,tqa_0025,1,-17.823898
3,tqa_0025,2,-26.062498
3,tqa_0025,3,0.099586
3,tqa_0025,4,1.525078
3,tqa_0025,5,-1.995201
3,tqa_0025,6,1.414473
3,tqa_0025,7,-24.812498
3,tqa_0025,8,-15.312118
3,tqa_0025,9,-26.749998
3,tqa_0025,10,-16.467972
3,tqa_0025,11,-5.624265
3,tqa_0025,12,4.831457
3,tqa_0025,13,-0.470537
3,tqa_0025,14,-19.100750
3,tqa_0025,15,-8.748225
3,tqa_0026,0,4.031648
3,tqa_0026,1,-16.171034
3,tqa_0026,2,-6.644094
3,tqa_0026,3,-23.187498
3,tqa_0026,4,1.077211
3,tqa_0026,5,-14.240277
3,tqa_0026,6,-1.061829
3,tqa_0026,7,-0.149199
3,tqa_0026,8,3.960477
3,tqa_0026,9,2.143250
3,tqa_0026,10,-27.437498
3,tqa_0026,11,3.171023
3,tqa_0026,12,4.473542
3,tqa_0026,13,3.171023
3,tqa_0026,14,3.171023
3,tqa_0026,15,3.171023
3,tqa_0027,0,-25.249998
3,tqa_0027,1,-4.686990
3,tqa_0027,2,-7.453892
3,tqa_0027,3,-17.624176
3,tqa_0027,4,0.250488
3,tqa_0027,5,-23.374998
3,tqa_0027,6,-21.687498
3,tqa_0027,7,-26.687500
3,tqa_0027,8,-6.720945
3,tqa_0027,9,-16.213083
3,tqa_0027,10,-0.733536
3,tqa_0027,11,-9.499364
3,tqa_0027,12,-10.367315
3,tqa_0027,13,-0.811720
3,tqa_0027,14,-10.947704
3,tqa_0027,15,-23.499998
3,tqa_0028,0,-3.124532
3,tqa_0028,1,-3.436870
3,tqa_0028,2,-1.749409
3,tqa_0028,3,-4.249480
3,tqa_0028,4,-24.437498
3,tqa_0028,5,2.000098
3,tqa_0028,6,-12.937485
3,tqa_0028,7,1.332604
3,tqa_0028,8,1.513566
3,tqa_0028,9,7.627190
3,tqa_0028,10,-0.811147
3,tqa_0028,11,-6.060916
3,tqa_0028,12,-0.811147
3,tqa_0028,13,-0.811147
3,tqa_0028,14,0.311659
3,tqa_0028,15,-26.187498
3,tqa_0029,0,4.645681
3,tqa_0029,1,-6.824106
3,tqa_0029,2,-13.024880
3,tqa_0029,3,0.281949
3,tqa_0029,4,0.400478
3,tqa_0029,5,-9.367765
3,tqa_0029,6,0.313821
3,tqa_0029,7,-24.499998
3,tqa_0029,8,-13.721113
3,tqa_0029,9,-25.124998
3,tqa_0029,10,-14.123837
3,tqa_0029,11,0.492393
3,tqa_0029,12,-4.769346
3,tqa_0029,13,-14.936005
3,tqa_0029,14,-11.687357
3,tqa_0029,15,-14.435212
3,tqa_0030,0,-0.591292
3,tqa_0030,1,-23.374998
3,tqa_0030,2,1.894600
3,tqa_0030,3,0.986160
3,tqa_0030,4,-0.268007
3,tqa_0030,5,2.437652
3,tqa_0030,6,-26.999998
3,tqa_0030,7,0.866219
3,tqa_0030,8,-9.906847
3,tqa_0030,9,-24.624998
3,tqa_0030,10,-15.433640
3,tqa_0030,11,-15.319824
3,tqa_0030,12,-3.746951
3,tqa_0030,13,-7.805486
3,tqa_0030,14,0.267763
3,tqa_0030,15,-3.367592
3,tqa_0031,0,5.682535
3,tqa_0031,1,5.682535
3,tqa_0031,2,-15.060311
3,tqa_0031,3,1.526667
3,tqa_0031,4,-21.374998
3,tqa_0031,5,4.119381
3,tqa_0031,6,2.231497
3,tqa_0031,7,3.567012
3,tqa_0031,8,3.795186
3,tqa_0031,9,2.716002
3,tqa_0031,10,3.264750
3,tqa_0031,11,-13.686591
3,tqa_0031,12,5.536318
3,tqa_0031,13,2.681864
3,tqa_0031,14,-22.249998
3,tqa_0031,15,4.692283
3,tqa_0032,0,-16.546152
3,tqa_0032,1,-25.874998
3,tqa_0032,2,-12.810051
3,tqa_0032,3,-18.297571
3,tqa_0032,4,1.063620
3,tqa_0032,5,-10.007896
3,tqa_0032,6,-19.562496
3,tqa_0032,7,-10.874922
3,tqa_0032,8,-9.166512
3,tqa_0032,9,-18.318130
3,tqa_0032,10,-24.499998
3,tqa_0032,11,-28.437498
3,tqa_0032,12,-17.348459
3,tqa_0032,13,-17.147758
3,tqa_0032,14,-15.072955
3,tqa_0032,15,-25.312498
3,tqa_0033,0,-16.045567
3,tqa_0033,1,-12.691696
3,tqa_0033,2,-7.380590
3,tqa_0033,3,0.740353
3,tqa_0033,4,3.820001
3,tqa_0033,5,-16.436646
3,tqa_0033,6,1.030954
3,tqa_0033,7,-26.499998
3,tqa_0033,8,3.972658
3,tqa_0033,9,-2.838114
3,tqa_0033,10,2.125253
3,tqa_0033,11,-1.746420
3,tqa_0033,12,-1.148308
3,tqa_0033,13,-19.001764
3,tqa_0033,14,-16.880432
3,tqa_0033,15,-26.749998
3,tqa_0034,0,-23.937498
3,tqa_0034,1,-26.687498
3,tqa_0034,2,-16.874998
3,tqa_0034,3,-0.959370
3,tqa_0034,4,-23.937498
3,tqa_0034,5,3.059858
3,tqa_0034,6,-28.187498
3,tqa_0034,7,3.357923
3,tqa_0034,8,-13.246757
3,tqa_0034,9,-15.932531
3,tqa_0034,10,-14.557671
3,tqa_0034,11,-17.683996
3,tqa_0034,12,-21.499998
3,tqa_0034,13,-6.180208
3,tqa_0034,14,-15.743739
3,tqa_0034,15,2.004364
3,tqa_0035,0,19.125002
3,tqa_0035,1,19.125002
3,tqa_0035,2,19.125002
3,tqa_0035,3,19.125002
3,tqa_0035,4,19.125002
3,tqa_0035,5,19.125002
3,tqa_0035,6,19.125002
3,tqa_0035,7,19.125002
3,tqa_0035,8,19.125002
3,tqa_0035,9,19.125002
3,tqa_0035,10,19.125002
3,tqa_0035,11,19.125002
3,tqa_0035,12,19.125002
3,tqa_0035,13,19.125002
3,tqa_0035,14,19.125002
3,tqa_0035,15,19.125002
3,tqa_0036,0,1.102086
3,tqa_0036,1,-0.312524
3,tqa_0036,2,-0.312524
3,tqa_0036,3,3.144525
3,tqa_0036,4,-0.312524
3,tqa_0036,5,-0.312524
3,tqa_0036,6,-0.312524
3,tqa_0036,7,-13.999996
3,tqa_0036,8,1.102086
3,tqa_0036,9,-0.312524
3,tqa_0036,10,-0.312524
3,tqa_0036,11,-0.312524
3,tqa_0036,12,-26.749998
3,tqa_0036,13,-0.312524
3,tqa_0036,14,-0.312524
3,tqa_0036,15,-0.312524
3,tqa_0037,0,-6.568732
3,tqa_0037,1,0.193084
3,tqa_0037,2,-2.405662
3,tqa_0037,3,-14.874998
3,tqa_0037,4,-6.540437
3,tqa_0037,5,1.813097
3,tqa_0037,6,-3.039132
3,tqa_0037,7,-8.463090
3,tqa_0037,8,-13.763032
3,tqa_0037,9,-8.936585
3,tqa_0037,10,-25.624998
3,tqa_0037,11,-0.985592
3,tqa_0037,12,-2.736917
3,tqa_0037,13,-8.921782
3,tqa_0037,14,-11.597906
3,tqa_0037,15,-8.412151
3,tqa_0038,0,-16.124998
3,tqa_0038,1,1.625369
3,tqa_0038,2,-25.749998
3,tqa_0038,3,-5.315633
3,tqa_0038,4,-2.791525
3,tqa_0038,5,1.950560
3,tqa_0038,6,-4.432374
3,tqa_0038,7,3.145717
3,tqa_0038,8,-7.999985
3,tqa_0038,9,3.050377
3,tqa_0038,10,-10.180123
3,tqa_0038,11,-23.687498
3,tqa_0038,12,3.666236
3,tqa_0038,13,0.534663
3,tqa_0038,14,-14.249902
3,tqa_0038,15,5.397838
3,tqa_0039,0,0.602673
3,tqa_0039,1,-10.294865
3,tqa_0039,2,-9.941879
3,tqa_0039,3,2.018251
3,tqa_0039,4,-14.920004
3,tqa_0039,5,-25.312498
3,tqa_0039,6,-26.874998
3,tqa_0039,7,-17.084759
3,tqa_0039,8,-17.584240
3,tqa_0039,9,-17.249966
3,tqa_0039,10,-7.374365
3,tqa_0039,11,-22.624998
3,tqa_0039,12,-14.807605
3,tqa_0039,13,-1.902628
3,tqa_0039,14,-16.828899
3,tqa_0039,15,2.049622
3,tqa_0040,0,-17.296707
3,tqa_0040,1,3.380546
3,tqa_0040,2,-8.952581
3,tqa_0040,3,-1.998387
3,tqa_0040,4,3.696112
3,tqa_0040,5,-24.749998
3,tqa_0040,6,3.977509
3,tqa_0040,7,1.645686
3,tqa_0040,8,3.390184
3,tqa_0040,9,4.756230
3,tqa_0040,10,5.969638
3,tqa_0040,11,2.344461
3,tqa_0040,12,-24.187498
3,tqa_0040,13,-17.545750
3,tqa_0040,14,-10.246928
3,tqa_0040,15,3.361262
3,tqa_0041,0,-24.312498
3,tqa_0041,1,3.864871
3,tqa_0041,2,-9.456501
3,tqa_0041,3,-1.478627
3,tqa_0041,4,-24.437498
3,tqa_0041,5,-23.937498
3,tqa_0041,6,1.167473
3,tqa_0041,7,2.494547
3,tqa_0041,8,-12.716894
3,tqa_0041,9,-6.868219
3,tqa_0041,10,0.309080
3,tqa_0041,11,-6.768061
3,tqa_0041,12,-9.698853
3,tqa_0041,13,-24.999998
3,tqa_0041,14,-15.210307
3,tqa_0041,15,-23.124998
3,tqa_0042,0,-11.249942
3,tqa_0042,1,-22.499998
3,tqa_0042,2,1.700058
3,tqa_0042,3,-26.374998
3,tqa_0042,4,-4.483655
3,tqa_0042,5,-17.681686
3,tqa_0042,6,4.315789
3,tqa_0042,7,-20.999998
3,tqa_0042,8,-15.499998
3,tqa_0042,9,-17.624998
3,tqa_0042,10,-11.249942
3,tqa_0042,11,-26.749998
3,tqa_0042,12,-2.878419
3,tqa_0042,13,-28.249998
3,tqa_0042,14,-22.124998
3,tqa_0042,15,0.668482
3,tqa_0043,0,-25.124998
3,tqa_0043,1,-17.105061
3,tqa_0043,2,0.375034
3,tqa_0043,3,0.375034
3,tqa_0043,4,-13.442511
3,tqa_0043,5,-7.374923
3,tqa_0043,6,-10.124215
3,tqa_0043,7,-14.310741
3,tqa_0043,8,-26.187498
3,tqa_0043,9,-4.249534
3,tqa_0043,10,-1.124827
3,tqa_0043,11,-22.374998
3,tqa_0043,12,0.838820
3,tqa_0043,13,-1.124827
3,tqa_0043,14,-24.499998
3,tqa_0043,15,-2.123655
3,tqa_0044,0,-24.187498
3,tqa_0044,1,0.300212
3,tqa_0044,2,-24.874998
3,tqa_0044,3,-24.812498
3,tqa_0044,4,1.080496
3,tqa_0044,5,-25.124998
3,tqa_0044,6,-23.124998
3,tqa_0044,7,-14.236652
3,tqa_0044,8,-13.944054
3,tqa_0044,9,-14.673606
3,tqa_0044,10,-22.937498
3,tqa_0044,11,-27.374998
3,tqa_0044,12,-1.720445
3,tqa_0044,13,0.969557
3,tqa_0044,14,-6.674508
3,tqa_0044,15,1.818788
3,tqa_0045,0,-1.182083
3,tqa_0045,1,-1.453385
3,tqa_0045,2,-2.596203
3,tqa_0045,3,0.102226
3,tqa_0045,4,-25.999998
3,tqa_0045,5,-19.247629
3,tqa_0045,6,-1.068848
3,tqa_0045,7,-7.103811
3,tqa_0045,8,0.551076
3,tqa_0045,9,-6.935731
3,tqa_0045,10,-4.495850
3,tqa_0045,11,-25.687498
3,tqa_0045,12,-5.878715
3,tqa_0045,13,-7.576262
3,tqa_0045,14,-5.866296
3,tqa_0045,15,-8.972863
3,tqa_0046,0,-0.771475
3,tqa_0046,1,-14.499792
3,tqa_0046,2,-22.312500
3,tqa_0046,3,-0.986989
3,tqa_0046,4,-26.562498
3,tqa_0046,5,-0.181250
3,tqa_0046,6,2.689707
3,tqa_0046,7,-0.993737
3,tqa_0046,8,-1.991339
3,tqa_0046,9,1.564247
3,tqa_0046,10,-2.313020
3,tqa_0046,11,-22.499998
3,tqa_0046,12,1.939773
3,tqa_0046,13,1.125570
3,tqa_0046,14,-2.313020
3,tqa_0046,15,-4.748523
3,tqa_0047,0,-4.406719
3,tqa_0047,1,-0.051381
3,tqa_0047,2,3.962054
3,tqa_0047,3,5.057308
3,tqa_0047,4,2.183895
3,tqa_0047,5,3.057011
3,tqa_0047,6,-0.629636
3,tqa_0047,7,-25.437498
3,tqa_0047,8,-26.999998
3,tqa_0047,9,2.101039
3,tqa_0047,10,-25.187498
3,tqa_0047,11,-17.309147
3,tqa_0047,12,-25.999998
3,tqa_0047,13,-24.562498
3,tqa_0047,14,4.636272
3,tqa_0047,15,3.260482
3,tqa_0048,0,-27.312498
3,tqa_0048,1,-10.498090
3,tqa_0048,2,-0.499819
3,tqa_0048,3,-6.499619
3,tqa_0048,4,-25.124998
3,tqa_0048,5,-12.936475
3,tqa_0048,6,-4.624894
3,tqa_0048,7,-7.124588
3,tqa_0048,8,6.965941
3,tqa_0048,9,-13.249997
3,tqa_0048,10,-5.834438
3,tqa_0048,11,-3.647326
3,tqa_0048,12,-16.060825
3,tqa_0048,13,-9.923749
3,tqa_0048,14,-8.764746
3,tqa_0048,15,-2.624891
3,tqa_0049,0,-17.551077
3,tqa_0049,1,-15.493659
3,tqa_0049,2,-12.686399
3,tqa_0049,3,-24.937498
3,tqa_0049,4,3.334941
3,tqa_0049,5,-12.201204
3,tqa_0049,6,-13.713920
3,tqa_0049,7,-16.773092
3,tqa_0049,8,0.134816
3,tqa_0049,9,-21.374998
3,tqa_0049,10,0.543434
3,tqa_0049,11,-0.895813
3,tqa_0049,12,-15.448383
3,tqa_0049,13,1.755540
3,tqa_0049,14,3.596866
3,tqa_0049,15,0.543434
3,tqa_0050,0,0.628981
3,tqa_0050,1,-15.093041
3,tqa_0050,2,3.959054
3,tqa_0050,3,-0.825557
3,tqa_0050,4,-24.874998
3,tqa_0050,5,2.621126
3,tqa_0050,6,-1.733803
3,tqa_0050,7,-2.749869
3,tqa_0050,8,3.467260
3,tqa_0050,9,2.943933
3,tqa_0050,10,-16.040318
3,tqa_0050,11,-3.997919
3,tqa_0050,12,-13.366846
3,tqa_0050,13,-16.796246
3,tqa_0050,14,-21.999996
3,tqa_0050,15,-12.528466
3,tqa_0051,0,1.753614
3,tqa_0051,1,0.018866
3,tqa_0051,2,0.461125
3,tqa_0051,3,0.096191
3,tqa_0051,4,-25.374998
3,tqa_0051,5,2.932478
3,tqa_0051,6,0.106301
3,tqa_0051,7,3.967854
3,tqa_0051,8,-11.744497
3,tqa_0051,9,-10.062160
3,tqa_0051,10,-2.077988
3,tqa_0051,11,-3.471697
3,tqa_0051,12,-19.624998
3,tqa_0051,13,1.243773
3,tqa_0051,14,-17.617779
3,tqa_0051,15,-15.455198
3,tqa_0052,0,-24.937498
3,tqa_0052,1,4.335678
3,tqa_0052,2,-24.499998
3,tqa_0052,3,-23.499998
