arm,prompt_id,first,second,text_sha
sel_n64,6o18uh,Tie,Tie,837c024c4ad0
sel_n64,6o679d,B,B,5116e74e4314
sel_n64,6ohgxv,B,B,da39a3ee5e6b
sel_n64,6szrbs,B,B,6450c6fc6bd5
sel_n64,6tsiyd,B,B,c8f0d77b4424
sel_n64,6wgtsx,Tie,B,735a97bd6997
sel_n64,6wxzhc,Tie,Tie,da39a3ee5e6b
sel_n64,6xisxt,B,B,bfe9faf58eb7
sel_n64,6xngfe,Tie,B,be3e34f80541
sel_n64,6xsruw,Tie,B,19c1dbf884dd
sel_n64,71p51h,B,Tie,da39a3ee5e6b
sel_n64,72l2aj,Tie,B,4d90749e0891
sel_n64,74ih3z,B,B,0d89038912d2
sel_n64,765fhd,B,Tie,6a4e78082785
sel_n64,76b9gc,B,Tie,81e5465a2dd4
sel_n64,77dd17,Tie,B,db9e01a60763
sel_n64,796161,Tie,B,7bb0763094f1
sel_n64,7adktz,Tie,Tie,8c4b5edbe318
sel_n64,7bowjq,Tie,B,623b41a75e28
sel_n64,7d0x9k,B,Tie,05a234888d4d
sel_n64,7dcwik,Tie,B,d37aa4e11b9c
sel_n64,7e3im5,Tie,Tie,44dc38487ac6
sel_n64,7en7vl,Tie,B,85d601c4684b
sel_n64,7ezd5t,A,A,94321adfd0ae
sel_n64,7gjj2w,B,B,9eaf77f994bd
sel_n64,7h9f8e,B,B,61fa0355b84a
sel_n64,7iltd1,Tie,B,837d572a5528
sel_n64,7iubwq,B,B,5bcde8aec45e
sel_n64,7jfvx7,Tie,B,1da30a33e832
sel_n64,7jqj29,B,Tie,da39a3ee5e6b
sel_n64,7l7e1m,B,B,66fd781ecd86
sel_n64,7ld0jk,Tie,B,ea03bead1191
sel_n64,7lzk5g,Tie,B,ac67e0586d08
sel_n64,7q0acw,Tie,B,686e6ef2d9d3
sel_n64,7rb6uj,Tie,B,b8c41350387f
sel_n64,7rie85,Tie,B,7b41951aebe0
sel_n64,7rpy8m,Tie,B,841381d35919
sel_n64,7svmp5,Tie,Tie,2b121784608a
sel_n64,7tge90,B,B,feda3625c6c5
sel_n64,7u04a5,Tie,Tie,98015426f06c
sel_n64,7uezw8,Tie,B,cc496ebf65ac
sel_n64,7v8ind,Tie,A,5ade0cc19802
sel_n64,80sf6g,Tie,B,227110a58ab1
sel_n64,83mehz,Tie,B,eea639617f07
sel_n64,849wc3,Tie,Tie,9a87e6ec04f4
sel_n64,87ak6w,A,B,8ed0ad0b8be1
sel_n64,87tx3g,B,Tie,de2e14620b4a
sel_n64,8a18sf,Tie,B,a01dfec850cd
sel_n64,8aec6t,B,Tie,87189d810a54
sel_n64,8fk0hr,A,B,cf64763fd93a
sel_n64,8gfhh9,Tie,B,31e581f071a2
sel_n64,8gs4wp,A,B,e584990e83d9
sel_n64,8k4am7,Tie,B,f11c765ac170
sel_n64,8myeno,B,B,966e01758c8f
sel_n64,8o89ko,Tie,Tie,8961c2c91687
sel_n64,8p3ora,B,B,7732f9e9c5e7
sel_n64,8pr271,Tie,B,1b4859f47b38
sel_n64,8tmkfc,B,B,fc947983ed2e
sel_n64,8vr4k2,B,B,bfc651744121
sel_n64,8vyqdq,B,Tie,6df3cad4c9ce
sel_n64,8x0xa7,B,Tie,aa5ee81e7295
sel_n64,8x86s0,B,Tie,9a0e4b98ceea
sel_n64,8y8wrr,B,B,b2b455a16850
sel_n64,8z1sq1,Tie,B,caa858981347
sel_n64,9470fc,Tie,Tie,f6a907f80921
sel_n64,96myl6,B,B,e0147ab3a3ef
sel_n64,96xnw9,Tie,B,3902169dd790
sel_n64,99kk88,Tie,B,655227f3a78e
sel_n64,9edjv0,Tie,Tie,c2e268981028
sel_n64,9f7www,A,Tie,57f5ed8ace72
sel_n64,9g2cbq,B,B,5db2f8b0cc7f
sel_n64,9ki47u,A,B,2d7dfcea13f8
sel_n64,9l0dam,B,A,fda1fc1b8273
sel_n64,9neuk8,Tie,Tie,72f90d6fb06a
sel_n64,9qn4tw,B,B,43aa0b6b93d8
sel_n64,a318ye,Tie,B,f41f186ecfb5
sel_n64,a3pdwk,Tie,B,e9c71aefa1b3
sel_n64,acjzv0,B,Tie,da39a3ee5e6b
sel_n64,afc9c4,Tie,B,d0ac182e74fe
sel_n64,aowr4t,Tie,B,9ef87d410e99
sel_n64,ar7nm2,B,B,d4e3f51c40a3
sel_n64,auig0m,Tie,Tie,da39a3ee5e6b
sel_n64,b4yx63,B,B,49c94e3b8154
sel_n64,b87jl7,Tie,B,4b43429d6be3
sel_n64,b9uzz1,Tie,B,4a431b92a3d0
sel_n64,bhyplf,B,B,13e6617e4c68
sel_n64,bk7lic,B,B,dc46bc72cc84
sel_n64,ciifmd,Tie,B,966a6fcf6edb
sel_n64,ck6twx,Tie,Tie,2d4c6be1f7c4
sel_n64,cpxk2b,Tie,B,3125ba84bd84
sel_n64,dqn4sj,B,B,6dbf8d333531
sel_n64,eu7ub2,B,Tie,c4ea5fb0a210
sel_n64,fact_00003_Fernando da Costa Novaes,A,B,13ca9efb73e5
sel_n64,fact_00006_David Galloway (writer),B,B,3ef43e9b63fc
sel_n64,fact_00007_Cheyenne Brando,Tie,Tie,0fb5eefc651b
sel_n64,fact_00012_Braulio Lara,B,Tie,91d2d85cf44f
sel_n64,fact_00015_Amr Shabana,B,A,193d9308ce6b
sel_n64,fact_00017_Abdulqawi Yusuf,Tie,A,7144a54503b3
sel_n64,fact_00025_Carlos P. Romulo,Tie,B,0c93c95816ae
sel_n64,fact_00027_Arthur Ewert,B,B,61e13a790592
sel_n64,fact_00032_Flavio Méndez Santiago,B,B,5fdaf387eca4
sel_n64,fact_00039_Chris Duffield,Tie,Tie,8b1a67b1334e
sel_n64,fact_00040_Daniil Medvedev,B,B,7da7a16832e6
sel_n64,fact_00043_Alexander Vovin,B,B,22b0ebc2ca11
sel_n64,fact_00044_Cobhams Asuquo,B,B,217c285db55b
sel_n64,fact_00045_David Bogue,Tie,B,2d8af63da8a0
sel_n64,fact_00048_Don Beard,B,B,c52f227c9a05
sel_n64,fact_00053_Andriy Yarmolenko,B,B,0cf8887cafb7
sel_n64,fact_00058_Danny Faure,B,B,ae67678120c0
sel_n64,fact_00063_Ayman al-Zawahiri,B,B,21ae914608c0
sel_n64,fact_00064_Diego Suarez (garden designer),B,B,78e27c8c0e7c
sel_n64,fact_00066_Daniel Alexander Cameron,B,Tie,08a14f05832f
sel_n64,fact_00075_Antonio Leviste,Tie,Tie,0ef2f227d3bc
sel_n64,fact_00078_Chi Pu,B,Tie,ea541fbbed36
sel_n64,"fact_00080_Felipe (footballer, born 1977)",B,B,6b59625a96d2
sel_n64,fact_00084_Alfred Hitchcock,A,B,da39a3ee5e6b
sel_n64,fact_00085_Dascha Polanco,B,B,e7b3153f7552
sel_n64,fact_00086_Amelia Earhart,B,B,878e69e3a942
sel_n64,fact_00087_Chris John (boxer),A,B,e7bc42c5191f
sel_n64,fact_00088_Blair Tugman,Tie,B,1a5dde606b11
sel_n64,fact_00093_David Oyite-Ojok,A,B,e2a3ce4d27a1
sel_n64,fact_00097_Chris Cuomo,B,A,5e6fcaa59ded
sel_n64,fact_00098_Adnan Sami,A,B,d3b33248016d
sel_n64,fact_00108_Bhuma Nagi Reddy,Tie,Tie,68590fd7e538
sel_n64,fact_00109_Charmion King,B,B,a9b54a454236
sel_n64,fact_00110_Andreea Marin,B,B,a8e53517ef96
sel_n64,fact_00114_Ahn Jae-hyun,A,B,e4bef79f8129
sel_n64,fact_00116_Bobo Baldé,A,B,08b09651c8e7
sel_n64,fact_00118_Chacho Gaytán,B,B,63ed8bd24bb5
sel_n64,fact_00119_Bastian Schweinsteiger,A,B,da39a3ee5e6b
sel_n64,fact_00120_Erich Hartmann,Tie,B,67871c005b98
sel_n64,fact_00127_Ezechiel N'Douassel,B,Tie,0a29f0e18ad4
sel_n64,fact_00131_Aditya Kalyanpur,B,Tie,56d0831a37c3
sel_n64,fact_00132_Dennis Andersson,B,B,ce62bf3679ea
sel_n64,fact_00133_Daniel Bedingfield,Tie,B,d49a8007c1d2
sel_n64,fact_00134_Celâl Bayar,B,Tie,55e518dfb6fe
sel_n64,fact_00138_Diana Ivanova,B,Tie,721131e56a1e
sel_n64,fact_00140_André Le Nôtre,B,B,99d3dbbf8f4e
sel_n64,fact_00142_Cierre Wood,Tie,B,151c2c178ea4
sel_n64,fact_00145_Carmelo Anthony,B,Tie,8a7f89a66b71
sel_n64,fact_00146_Asafa Powell,B,B,75e056eeac06
sel_n64,fact_00152_Felix Newman,B,B,75fe349cd2a3
sel_n64,fact_00154_Earl Garrison,Tie,A,a2e61cd86fcb
sel_n64,fact_00162_Aleksandar Kolarov,A,B,da39a3ee5e6b
sel_n64,fact_00163_Alexandre Hohagen,Tie,B,8204de7977b7
sel_n64,fact_00166_Emcee N.I.C.E.,A,B,00f347d359dd
sel_n64,fact_00181_Chris Woakes,B,B,c7e026ce7819
sel_n64,fact_00182_Diosdado Cabello,B,A,ea0def6d4489
sel_n64,fact_00184_Dana Awartani,Tie,B,d359dba500eb
sel_n64,fact_00185_Brianna Keilar,B,A,0122e84234e0
sel_n64,fact_00188_Cédric Bakambu,Tie,B,f722611d0ee0
sel_n64,fact_00193_Bobby Fischer,Tie,B,062e849f41cf
sel_n64,fact_00198_Benjamin Lawrence Reid,B,B,ccba9d49c4dc
sel_n64,fact_00199_Djimon Hounsou,B,B,daafb96bbf14
sel_n64,fact_00202_Ahsee Tuala,Tie,B,5e69808dbe1f
sel_n64,fact_00204_Don DeLillo,A,B,3bec1df9ae3d
sel_n64,fact_00207_Elizabeth Inglis,A,B,ea7e36d49101
sel_n64,fact_00208_Fifi Cooper,B,B,6412e74b5290
sel_n64,fact_00223_Ahmed Mumin Warfa,A,B,c129cb5771cd
sel_n64,fact_00226_Dewi Sartika,B,Tie,31742730de15
sel_n64,fact_00227_Alf Garland,A,B,a0729705f7c7
sel_n64,fact_00230_Abdul Ilah Khatib,B,Tie,f970a8fc6b93
sel_n64,fact_00239_Bif Naked,Tie,B,5574d032af4a
sel_n64,fact_00245_Dominique Blake,Tie,B,9a799163c925
sel_n64,fact_00247_Diafra Sakho,Tie,B,ce03350b70c6
sel_n64,fact_00249_Fahadh Faasil,B,B,f4103fa6e44f
sel_n64,fact_00250_Dr. Dre,A,B,a17d4db02496
sel_n64,fact_00255_Caitlin Lowe,B,B,129d6520105a
sel_n64,fact_00257_Camille Paulus,B,B,41a80006c1b8
sel_n64,fact_00258_Charley Boorman,B,Tie,043c5dcc8840
sel_n64,fact_00260_Douglas Wood (engineer),B,B,811655406c44
sel_n64,fact_00263_Billy Snedden,B,Tie,69b08c7c4874
sel_n64,fact_00264_Esteban Espíndola,B,B,2baa84cd4863
sel_n64,fact_00270_Daniel Ek,B,B,9c2eebb6c6e1
sel_n64,fact_00275_Belisarius,Tie,Tie,04ceef35a58a
sel_n64,fact_00276_Carol Dweck,B,A,aaadbd3937ee
sel_n64,fact_00286_Amr Diab,B,B,eeb5e7c55143
sel_n64,fact_00296_Akbar Hossain,B,B,423ab4479402
sel_n64,fact_00300_Coco Chanel,B,A,51f8930f049e
sel_n64,fact_00302_Enamul Haque (engineer),Tie,Tie,46fca2ffb9a3
sel_n64,fact_00304_Abdelhamid Shabana,B,Tie,ae8c82568809
sel_n64,fact_00307_Abdullahi Mohammad Ahmad Hassan,Tie,Tie,d0bd6e424c33
sel_n64,fact_00309_Diego Godín,B,A,313ea8093a31
sel_n64,fact_00312_Adel Emam,Tie,Tie,a9fc7ffe8ad4
sel_n64,fact_00315_Billy Conigliaro,B,Tie,bb1ff1edac75
sel_n64,fact_00316_Arif Mohammad Khan,Tie,B,517427084db0
sel_n64,fact_00321_Bob Marley,B,B,fd0891a47786
sel_n64,fact_00328_Dana Ashbrook,B,B,2b92edc16eba
sel_n64,fact_00332_Cha Eun-woo,A,B,b1edf9029839
sel_n64,fact_00333_Abdul Halik Hudu,B,Tie,5010bbf89b7e
sel_n64,fact_00335_Carl Braun (obstetrician),B,Tie,044cdd174e7a
sel_n64,fact_00343_Ameyaw Debrah,Tie,Tie,a11d9c0d16eb
sel_n64,fact_00344_Cleopatra,B,B,618dc2eb03af
sel_n64,fact_00345_Ana Cláudia Bolzan,Tie,Tie,890c4162f6a2
sel_n64,fact_00347_Evgeny Shalunov,B,B,0a871a660608
sel_n64,fact_00348_Charles Allen (jurist),B,B,5c3e1d7f6185
sel_n64,fact_00349_Deyverson,Tie,B,9cbb23653729
sel_n64,fact_00351_Cris Cyborg,B,B,600d9debfc8d
sel_n64,fact_00354_Bobby Thomson,B,Tie,b5bbcad0ea54
sel_n64,fact_00356_Eric Winter,A,B,243b732d3f8d
sel_n64,fact_00362_Aert van der Neer,Tie,Tie,e3fa9dd8626d
sel_n64,fact_00364_Blanca Errázuriz,Tie,B,8b086fe473c2
sel_n64,fact_00366_Deitrick Haddon,B,B,eac310a812f0
sel_n64,fact_00367_Andreas Ivanschitz,B,Tie,7e554a1c014c
sel_n64,fact_00368_Clancy Brown,B,Tie,818deff219a9
sel_n64,fact_00371_Carrie Ann Inaba,B,Tie,ddd3213cc449
sel_n64,fact_00374_Cicero,B,A,cf4f41b82e8a
sel_n64,fact_00376_14th Dalai Lama,B,B,289727dbf648
sel_n64,fact_00377_Christian Almeida,A,B,3b28f2716e0a
sel_n64,fact_00378_Arthur Wakefield,B,B,c15b4ec0b90f
sel_n64,fact_00384_Andry Rajoelina,B,Tie,9a6cd5c9b758
sel_n64,fact_00394_Danny Almonte,B,B,942cc226a5fd
sel_n64,fact_00396_Andy Middleton,Tie,B,00366f8c2169
sel_n64,fact_00397_Anderson Silva,B,B,873336d74b97
sel_n64,fact_00399_Edgar Bennett,B,B,162b4a594dc1
sel_n64,fact_00401_Balázs Bekő,Tie,B,485000084432
sel_n64,fact_00404_Abraham Ancer,A,B,4edb2c8ce976
sel_n64,fact_00418_A. K. Ramanujan,B,B,0b91283c81c6
sel_n64,fact_00420_Carlos Ghosn,B,B,a894be8baaf6
sel_n64,fact_00421_Anurag Kashyap,B,Tie,4ca7e6738b67
sel_n64,fact_00425_Angela Bairstow,Tie,B,ce0fb2edd04b
sel_n64,fact_00427_Ernestine Eckstein,A,B,1477d3a053ab
sel_n64,fact_00430_Ezekiel Elliott,B,B,cf67eaf7462c
sel_n64,fact_00433_Aaron Burr,B,B,03392a84913e
sel_n64,fact_00444_Charles B. McVay III,B,A,8986971eaa31
sel_n64,fact_00448_Carol Chell,Tie,B,d2a1358568fe
sel_n64,fact_00449_Alen Omić,Tie,Tie,3a96fbe1d3ab
sel_n64,fact_00452_Alice Torriani,Tie,B,f7dd1ce186b8
sel_n64,fact_00454_Albert Outler,B,B,9a219e7d828e
sel_n64,fact_00459_Felician of Foligno,Tie,Tie,268372ce39b4
sel_n64,fact_00460_Annie Landouw,B,B,633dfc33ebb2
sel_n64,fact_00462_Bhāskara I,B,A,8392aff38464
sel_n64,fact_00464_Damon Herriman,B,B,267cad71effc
sel_n64,fact_00466_Feroze Gandhi,B,B,21875e61b9fa
sel_n64,fact_00471_D. B. Nihalsinghe,Tie,B,55a48e5c8351
sel_n64,fact_00478_F. Gwynplaine MacIntyre,Tie,B,a3eb9e2a1ea5
sel_n64,fact_00486_Fidel Castro,B,A,24c1b63c95e1
sel_n64,fact_00489_Bir Hambir,Tie,B,1e2023b303c3
sel_n64,fact_00491_Avraham Eilam-Amzallag,B,Tie,d4dbb336862a
sel_n64,fact_00492_Date Narikuni,A,B,d32463b95b46
sel_n64,fact_00495_Ariel Behar,Tie,Tie,3799843771bf
sel_n64,fact_00498_DeAnna Bennett,Tie,B,277041375323
sel_n64,g4fs4z,Tie,B,bf34544352c9
sel_n64,gyp3c3,Tie,B,c3b34234830e
sel_n64,hmsv36,Tie,Tie,8c4f9ee9ec0a
sel_n64,hrkod1,B,B,cfb246dd05e4
sel_n64,irdp6g,Tie,B,72c794b15e5a
sel_n64,iuj8br,Tie,Tie,204c144bdc3b
sel_n64,jizn99,B,B,eb140a0bf3c0
sel_n64,jjrido,Tie,B,25760fc0d22f
sel_n64,llrdyo,B,B,1da287edb841
sel_n64,lvcurd,Tie,B,4b689080f1e8
sel_n64,m70bt5,Tie,Tie,bff0679c2217
sel_n64,mjrz7h,Tie,B,83e529334bb4
sel_n64,neutral_bio_000,B,B,da39a3ee5e6b
sel_n64,neutral_bio_001,Tie,Tie,0f8f54ab100d
sel_n64,neutral_bio_002,A,B,bf314477f9c2
sel_n64,neutral_bio_003,A,B,e3206bbd96a0
sel_n64,neutral_bio_004,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_bio_005,A,B,4ce7fd96d493
sel_n64,neutral_bio_006,B,B,01bdd7f0e3f0
sel_n64,neutral_bio_007,Tie,B,8f5c9bea4536
sel_n64,neutral_bio_008,A,B,848b18776aa1
sel_n64,neutral_bio_009,B,B,07218c2150bf
sel_n64,neutral_bio_010,Tie,B,11c2c78dfd71
sel_n64,neutral_bio_011,B,B,9fbe5cc4723f
sel_n64,neutral_bio_012,A,B,90636325a22e
sel_n64,neutral_bio_013,B,B,899b6e41ab66
sel_n64,neutral_bio_014,B,A,da39a3ee5e6b
sel_n64,neutral_bio_015,B,B,1699bfaff78f
sel_n64,neutral_bio_016,Tie,B,23bfb44dab01
sel_n64,neutral_bio_017,B,B,7c5413cc5d18
sel_n64,neutral_bio_018,Tie,B,da39a3ee5e6b
sel_n64,neutral_bio_019,B,Tie,da39a3ee5e6b
sel_n64,neutral_bio_020,B,Tie,5940fd17df9e
sel_n64,neutral_bio_021,B,B,c055638b4444
sel_n64,neutral_bio_022,Tie,B,a106d16c0982
sel_n64,neutral_bio_023,Tie,A,da39a3ee5e6b
sel_n64,neutral_bio_024,A,B,dcbf0c687cc1
sel_n64,neutral_bio_025,A,B,cc93a86e86bb
sel_n64,neutral_bio_026,B,B,59410c755f4c
sel_n64,neutral_bio_027,B,B,cbc51168913a
sel_n64,neutral_bio_028,A,B,1cfb24ceb2e6
sel_n64,neutral_bio_029,Tie,B,376e7627952f
sel_n64,neutral_bio_030,B,Tie,04870c2237eb
sel_n64,neutral_bio_031,Tie,B,69dacd009d07
sel_n64,neutral_bio_032,Tie,B,cb978a0ec119
sel_n64,neutral_bio_033,B,B,cbc78aa76ad0
sel_n64,neutral_bio_034,Tie,B,fec766409716
sel_n64,neutral_bio_035,Tie,B,8b76287662a6
sel_n64,neutral_bio_036,B,B,db53e8027fdd
sel_n64,neutral_bio_037,B,B,e4d72198f101
sel_n64,neutral_bio_038,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_bio_039,Tie,B,49b38de674f4
sel_n64,neutral_nar_000,B,Tie,23ddc6e7aca7
sel_n64,neutral_nar_001,B,B,d7800fc8b3b2
sel_n64,neutral_nar_002,Tie,B,95633ec9d611
sel_n64,neutral_nar_003,A,A,6f287a638fb4
sel_n64,neutral_nar_004,B,B,6f7450d5eb17
sel_n64,neutral_nar_005,B,B,f5f85ee48a70
sel_n64,neutral_nar_006,B,B,09a02fbe6e9f
sel_n64,neutral_nar_007,B,B,da39a3ee5e6b
sel_n64,neutral_nar_008,B,Tie,da39a3ee5e6b
sel_n64,neutral_nar_009,B,Tie,c3725675bbda
sel_n64,neutral_nar_010,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_nar_011,B,B,ebef3421a246
sel_n64,neutral_nar_012,Tie,A,b76cf36bc9f5
sel_n64,neutral_nar_013,Tie,B,da39a3ee5e6b
sel_n64,neutral_nar_014,Tie,B,ee698b06c382
sel_n64,neutral_nar_015,A,B,146c00d01d16
sel_n64,neutral_nar_016,B,B,4a68ccf7546d
sel_n64,neutral_nar_017,Tie,B,bacb0aa47535
sel_n64,neutral_nar_018,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_nar_019,Tie,Tie,0503b92efe1c
sel_n64,neutral_nar_020,Tie,B,452d1e65dcb3
sel_n64,neutral_nar_021,Tie,Tie,358143668aab
sel_n64,neutral_nar_022,B,B,c613e325c534
sel_n64,neutral_nar_023,Tie,B,38967dc28e6d
sel_n64,neutral_nar_024,B,B,d0129bf317b3
sel_n64,neutral_nar_025,Tie,A,e2594e9a182e
sel_n64,neutral_nar_026,Tie,B,fe2449878105
sel_n64,neutral_nar_027,Tie,B,05d21d3e8c3d
sel_n64,neutral_nar_028,Tie,B,16efbecf7420
sel_n64,neutral_nar_029,Tie,B,96ff7774e8f5
sel_n64,neutral_nar_030,Tie,B,f487293c2062
sel_n64,neutral_nar_031,Tie,B,a25622831feb
sel_n64,neutral_nar_032,Tie,B,e69c2bc3461c
sel_n64,neutral_nar_033,Tie,B,893137718a0c
sel_n64,neutral_nar_034,B,Tie,d3c3db7c1296
sel_n64,neutral_nar_035,B,B,52e0a390ffc1
sel_n64,neutral_nar_036,Tie,B,778d7483c7b6
sel_n64,neutral_nar_037,B,B,641c6d5c8184
sel_n64,neutral_nar_038,B,B,16401119b8d2
sel_n64,neutral_nar_039,B,A,7172d619d048
sel_n64,neutral_ncs_000,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_ncs_001,B,B,dbfacf894ea2
sel_n64,neutral_ncs_002,B,B,a1c921cdf655
sel_n64,neutral_ncs_003,B,B,28f2eed46f6c
sel_n64,neutral_ncs_004,A,B,da39a3ee5e6b
sel_n64,neutral_ncs_005,Tie,B,949c48e84752
sel_n64,neutral_ncs_006,Tie,B,791f64d3203f
sel_n64,neutral_ncs_007,B,B,5d9f56dd83a7
sel_n64,neutral_ncs_008,B,B,51c7b9a5eac7
sel_n64,neutral_ncs_009,B,B,f15a7316ec02
sel_n64,neutral_ncs_010,B,B,2b4423317153
sel_n64,neutral_ncs_011,Tie,B,c33af0979373
sel_n64,neutral_ncs_012,Tie,B,462f323c236b
sel_n64,neutral_ncs_013,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_ncs_014,B,B,a6a4d398c2c1
sel_n64,neutral_ncs_015,B,Tie,da39a3ee5e6b
sel_n64,neutral_ncs_016,B,Tie,c629e32e69a5
sel_n64,neutral_ncs_017,B,B,da39a3ee5e6b
sel_n64,neutral_ncs_018,A,B,ee3fdf8bcc9e
sel_n64,neutral_ncs_019,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_ncs_020,B,B,5b9f87cc321d
sel_n64,neutral_ncs_021,A,B,fcd7960989fc
sel_n64,neutral_ncs_022,B,A,3dd8dc579143
sel_n64,neutral_ncs_023,B,B,671c256d6f5f
sel_n64,neutral_ncs_024,B,Tie,fd12a7655cda
sel_n64,neutral_ncs_025,B,Tie,bea33616b4f6
sel_n64,neutral_ncs_026,A,B,4fd239811a08
sel_n64,neutral_ncs_027,A,B,a7b5015a949c
sel_n64,neutral_ncs_028,Tie,B,b9d6c34f8df5
sel_n64,neutral_ncs_029,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_ncs_030,B,A,06bc8a782c32
sel_n64,neutral_ncs_031,B,B,ba994558f74a
sel_n64,neutral_ncs_032,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_ncs_033,B,B,5be82b45fb96
sel_n64,neutral_ncs_034,A,B,a54448b717eb
sel_n64,neutral_ncs_035,B,A,c296781ba089
sel_n64,neutral_ncs_036,Tie,B,987f43f1d5d4
sel_n64,neutral_ncs_037,B,B,42ec53e569c8
sel_n64,neutral_ncs_038,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_ncs_039,B,A,da39a3ee5e6b
sel_n64,neutral_qa_000,Tie,Tie,5c229c564157
sel_n64,neutral_qa_001,B,B,c5522686bff5
sel_n64,neutral_qa_002,A,B,a1d14ed1d386
sel_n64,neutral_qa_003,B,Tie,487405f9b04a
sel_n64,neutral_qa_004,B,A,c205dc11875d
sel_n64,neutral_qa_005,B,B,da39a3ee5e6b
sel_n64,neutral_qa_006,B,B,f479c42a2952
sel_n64,neutral_qa_007,B,B,49ad23d12bde
sel_n64,neutral_qa_008,B,B,a60944906300
sel_n64,neutral_qa_009,B,Tie,1dcdaa6b2724
sel_n64,neutral_qa_010,B,A,f2a49bc735ff
sel_n64,neutral_qa_011,B,B,4930cf6a4254
sel_n64,neutral_qa_012,B,Tie,dc8038c64acb
sel_n64,neutral_qa_013,A,B,2fea40aacd48
sel_n64,neutral_qa_014,Tie,Tie,da39a3ee5e6b
sel_n64,neutral_qa_015,B,B,d96b1f1ef378
sel_n64,neutral_qa_016,B,B,da39a3ee5e6b
sel_n64,neutral_qa_017,B,B,db6027da1ff2
sel_n64,neutral_qa_018,B,B,17d2bdca7f09
sel_n64,neutral_qa_019,Tie,Tie,6737702f02fd
sel_n64,neutral_qa_020,B,B,40706caa1ec6
sel_n64,neutral_qa_021,Tie,B,93049ca3713e
sel_n64,neutral_qa_022,B,Tie,d6841e950549
sel_n64,neutral_qa_023,Tie,B,da39a3ee5e6b
sel_n64,neutral_qa_024,B,A,7b84a29446eb
sel_n64,neutral_qa_025,B,B,bc90b0b560e5
sel_n64,neutral_qa_026,B,B,9d61cc87bf8e
sel_n64,neutral_qa_027,B,B,52d5c1fedf0d
sel_n64,neutral_qa_028,A,B,0b0d41592b7e
sel_n64,neutral_qa_029,Tie,B,4d82f7d78b42
sel_n64,neutral_qa_030,B,B,49f8f23e958f
sel_n64,neutral_qa_031,B,A,dfd81277618f
