prompt_id,rank,prompt_class,n_words,reward
1nzes2,52,creative,100,-23.55768
1nzes2,53,creative,142,-24.16489
1nzes2,54,creative,129,-19.10228
1nzes2,55,creative,7,-27.58391
1nzes2,56,creative,48,-13.39784
1nzes2,57,creative,117,-18.31121
1nzes2,58,creative,79,-26.58628
1nzes2,59,creative,145,-29.14759
1nzes2,60,creative,19,-25.36528
1nzes2,61,creative,116,-22.14971
1nzes2,62,creative,108,-28.30211
1nzes2,63,creative,126,-20.84947
2786lw,0,creative,122,-11.91623
2786lw,1,creative,132,-11.57959
2786lw,2,creative,143,-26.17866
2786lw,3,creative,138,-27.97375
2786lw,4,creative,116,-23.70121
2786lw,5,creative,143,-22.70947
2786lw,6,creative,85,-21.52376
2786lw,7,creative,145,-12.39793
2786lw,8,creative,131,-26.31804
2786lw,9,creative,142,-24.40466
2786lw,10,creative,154,-26.15976
2786lw,11,creative,136,-23.41921
2786lw,12,creative,133,-29.21872
2786lw,13,creative,123,-14.89481
2786lw,14,creative,142,-27.18095
2786lw,15,creative,131,-25.34974
2786lw,16,creative,55,-22.71216
2786lw,17,creative,143,-21.44991
2786lw,18,creative,115,-28.13181
2786lw,19,creative,130,-27.27757
2786lw,20,creative,127,-26.51889
2786lw,21,creative,139,-27.88624
2786lw,22,creative,120,-18.57876
2786lw,23,creative,114,-27.12517
2786lw,24,creative,114,-21.7494
2786lw,25,creative,66,-28.86297
2786lw,26,creative,99,-22.84311
2786lw,27,creative,128,-27.26043
2786lw,28,creative,95,-28.78691
2786lw,29,creative,1,-18.82583
2786lw,30,creative,117,-19.07885
2786lw,31,creative,115,-26.59768
2786lw,32,creative,131,-28.73903
2786lw,33,creative,150,-29.24991
2786lw,34,creative,26,-23.70589
2786lw,35,creative,129,-21.30856
2786lw,36,creative,1,-18.82591
2786lw,37,creative,141,-17.83536
2786lw,38,creative,143,-24.88278
2786lw,39,creative,143,-4.13887
2786lw,40,creative,125,-14.84637
2786lw,41,creative,128,-8.29027
2786lw,42,creative,140,-15.85055
2786lw,43,creative,143,-21.90401
2786lw,44,creative,131,-19.85756
2786lw,45,creative,78,-13.9794
2786lw,46,creative,150,-22.24966
2786lw,47,creative,1,-18.82582
2786lw,48,creative,139,-28.28828
2786lw,49,creative,140,-27.57596
2786lw,50,creative,135,-28.6331
2786lw,51,creative,143,-28.45507
2786lw,52,creative,113,-16.94119
2786lw,53,creative,144,-7.92863
2786lw,54,creative,112,-24.93716
2786lw,55,creative,119,-26.42067
2786lw,56,creative,106,-26.20057
2786lw,57,creative,122,-22.78762
2786lw,58,creative,72,-28.05346
2786lw,59,creative,135,-6.77397
2786lw,60,creative,141,-23.87123
2786lw,61,creative,139,-24.70587
2786lw,62,creative,1,-18.8258
2786lw,63,creative,30,-24.05143
2ov45h,0,creative,143,-26.47039
2ov45h,1,creative,44,-26.66786
2ov45h,2,creative,34,-26.41832
2ov45h,3,creative,136,-29.17823
2ov45h,4,creative,135,-24.75246
2ov45h,5,creative,110,-28.6559
2ov45h,6,creative,137,-13.84678
2ov45h,7,creative,133,-26.93353
2ov45h,8,creative,49,-26.04296
2ov45h,9,creative,121,-26.17143
2ov45h,10,creative,144,-29.09204
2ov45h,11,creative,51,-22.77062
2ov45h,12,creative,131,-27.92899
2ov45h,13,creative,2,-19.64854
2ov45h,14,creative,138,-10.62723
2ov45h,15,creative,131,-28.48317
2ov45h,16,creative,148,-28.45894
2ov45h,17,creative,131,-21.30734
2ov45h,18,creative,133,-25.92216
2ov45h,19,creative,150,-28.61834
2ov45h,20,creative,4,-21.88175
2ov45h,21,creative,131,-28.64153
2ov45h,22,creative,133,-27.82495
2ov45h,23,creative,136,-28.76393
2ov45h,24,creative,131,-28.16394
2ov45h,25,creative,126,-24.47696
2ov45h,26,creative,128,-21.08135
2ov45h,27,creative,144,-27.47484
2ov45h,28,creative,57,-29.44289
2ov45h,29,creative,2,-19.64834
2ov45h,30,creative,67,-26.23856
2ov45h,31,creative,154,-23.64797
2ov45h,32,creative,126,-27.35055
2ov45h,33,creative,120,-25.95367
2ov45h,34,creative,100,-25.96394
2ov45h,35,creative,120,-22.03762
2ov45h,36,creative,2,-19.64829
2ov45h,37,creative,2,-19.64829
2ov45h,38,creative,2,-19.64829
2ov45h,39,creative,140,-19.77116
2ov45h,40,creative,141,-27.32459
2ov45h,41,creative,143,-28.2643
2ov45h,42,creative,2,-19.64839
2ov45h,43,creative,78,-27.93824
2ov45h,44,creative,145,-25.76466
2ov45h,45,creative,121,-26.05673
2ov45h,46,creative,94,-24.2528
2ov45h,47,creative,2,-19.64839
2ov45h,48,creative,2,-19.64828
2ov45h,49,creative,148,-27.45554
2ov45h,50,creative,114,-22.3598
2ov45h,51,creative,115,-27.83262
2ov45h,52,creative,2,-19.64828
2ov45h,53,creative,100,-28.89843
2ov45h,54,creative,147,-15.00771
2ov45h,55,creative,129,-26.26335
2ov45h,56,creative,101,-27.49127
2ov45h,57,creative,133,-26.40809
2ov45h,58,creative,98,-25.89934
2ov45h,59,creative,2,-19.6482
2ov45h,60,creative,13,-28.17389
2ov45h,61,creative,82,-21.15879
2ov45h,62,creative,2,-19.6482
2ov45h,63,creative,84,-26.86042
49u4dh,0,creative,139,-10.25689
49u4dh,1,creative,143,-28.0223
49u4dh,2,creative,0,-5.55946
49u4dh,3,creative,135,-12.89277
49u4dh,4,creative,115,-29.59063
49u4dh,5,creative,138,-8.99099
49u4dh,6,creative,141,-25.63298
49u4dh,7,creative,63,-9.27712
49u4dh,8,creative,132,-24.45255
49u4dh,9,creative,136,-21.45676
49u4dh,10,creative,148,-25.81385
49u4dh,11,creative,137,-22.24967
49u4dh,12,creative,0,-5.5594
49u4dh,13,creative,133,-22.95492
49u4dh,14,creative,104,-27.59071
49u4dh,15,creative,133,-14.15339
49u4dh,16,creative,13,-11.42839
49u4dh,17,creative,157,-26.80212
49u4dh,18,creative,156,-20.63
49u4dh,19,creative,161,-23.78843
49u4dh,20,creative,128,-13.14542
49u4dh,21,creative,114,-19.82046
49u4dh,22,creative,139,-27.10017
49u4dh,23,creative,139,-26.30556
49u4dh,24,creative,163,-25.2001
49u4dh,25,creative,0,-5.55936
49u4dh,26,creative,154,-3.91826
49u4dh,27,creative,149,-5.32311
49u4dh,28,creative,128,-15.7583
49u4dh,29,creative,0,-5.55936
49u4dh,30,creative,137,-14.64838
49u4dh,31,creative,145,-10.61505
49u4dh,32,creative,126,-20.09902
49u4dh,33,creative,59,-16.13389
49u4dh,34,creative,143,-28.2447
49u4dh,35,creative,126,-23.76581
49u4dh,36,creative,134,-8.00765
49u4dh,37,creative,109,-28.79278
49u4dh,38,creative,37,-26.38997
49u4dh,39,creative,134,-25.71048
49u4dh,40,creative,133,-20.18494
49u4dh,41,creative,127,-27.14289
49u4dh,42,creative,137,-6.57874
49u4dh,43,creative,152,-27.17789
49u4dh,44,creative,124,-20.65448
49u4dh,45,creative,36,-28.1154
49u4dh,46,creative,132,-25.65761
49u4dh,47,creative,142,-26.7234
49u4dh,48,creative,139,-20.11574
49u4dh,49,creative,13,-28.81161
49u4dh,50,creative,146,-8.37278
49u4dh,51,creative,156,-27.75173
49u4dh,52,creative,125,-27.26315
49u4dh,53,creative,153,-22.6523
49u4dh,54,creative,146,-27.89198
49u4dh,55,creative,142,8.27686
49u4dh,56,creative,140,-19.12986
49u4dh,57,creative,17,-19.12803
49u4dh,58,creative,138,-26.19605
49u4dh,59,creative,18,-27.25555
49u4dh,60,creative,21,-11.01591
49u4dh,61,creative,144,-27.84687
49u4dh,62,creative,156,-4.02213
49u4dh,63,creative,143,-24.32217
4iorz7,0,creative,126,-28.64322
4iorz7,1,creative,145,-5.50272
4iorz7,2,creative,121,-13.2908
4iorz7,3,creative,136,-25.55567
4iorz7,4,creative,75,-18.69128
4iorz7,5,creative,35,-26.46951
4iorz7,6,creative,123,-19.29028
4iorz7,7,creative,34,18.94975
4iorz7,8,creative,1,-23.79518
4iorz7,9,creative,150,-27.38129
4iorz7,10,creative,136,-13.20666
4iorz7,11,creative,120,-24.79708
4iorz7,12,creative,135,-28.44671
4iorz7,13,creative,139,-24.95464
4iorz7,14,creative,113,-25.41011
4iorz7,15,creative,1,-23.79518
4iorz7,16,creative,116,-29.10683
4iorz7,17,creative,66,-6.73524
4iorz7,18,creative,161,-21.29544
4iorz7,19,creative,1,-23.79538
4iorz7,20,creative,135,-27.45867
4iorz7,21,creative,1,-23.79538
4iorz7,22,creative,51,-28.82573
4iorz7,23,creative,138,-25.93486
4iorz7,24,creative,135,-19.98138
4iorz7,25,creative,141,-26.11688
4iorz7,26,creative,7,-21.85522
4iorz7,27,creative,139,-18.1492
4iorz7,28,creative,136,-22.78074
4iorz7,29,creative,40,-24.85001
4iorz7,30,creative,1,-23.79528
4iorz7,31,creative,125,-26.90631
4iorz7,32,creative,1,-23.79528
4iorz7,33,creative,123,-26.49193
4iorz7,34,creative,122,-19.23776
4iorz7,35,creative,107,-27.25566
4iorz7,36,creative,156,-14.27723
4iorz7,37,creative,137,-21.99805
4iorz7,38,creative,74,-29.27652
4iorz7,39,creative,138,-23.21551
4iorz7,40,creative,136,-3.08397
4iorz7,41,creative,134,-19.8246
4iorz7,42,creative,118,-27.40119
4iorz7,43,creative,127,-25.9127
4iorz7,44,creative,132,-25.8405
4iorz7,45,creative,36,-29.24804
4iorz7,46,creative,135,-28.85118
4iorz7,47,creative,112,-21.64213
4iorz7,48,creative,51,-17.84569
4iorz7,49,creative,65,-27.89755
4iorz7,50,creative,93,-6.73684
4iorz7,51,creative,82,-20.96559
4iorz7,52,creative,135,-24.48544
4iorz7,53,creative,146,-8.31004
4iorz7,54,creative,129,-20.16792
4iorz7,55,creative,1,-23.79537
4iorz7,56,creative,1,-23.79529
4iorz7,57,creative,130,-25.31775
4iorz7,58,creative,123,-25.94019
4iorz7,59,creative,145,-12.17777
4iorz7,60,creative,1,-23.79529
4iorz7,61,creative,1,-23.79529
4iorz7,62,creative,102,-28.73424
4iorz7,63,creative,122,-26.93114
4xzr87,0,creative,135,-22.75874
4xzr87,1,creative,142,-23.0244
4xzr87,2,creative,129,-17.82839
4xzr87,3,creative,115,-3.01419
4xzr87,4,creative,131,-28.02793
4xzr87,5,creative,142,-17.69768
4xzr87,6,creative,144,-17.21137
4xzr87,7,creative,140,-10.0926
4xzr87,8,creative,123,-25.40719
4xzr87,9,creative,146,-14.95749
4xzr87,10,creative,149,-7.34965
4xzr87,11,creative,148,-9.13673
4xzr87,12,creative,145,-26.71434
4xzr87,13,creative,134,-24.53937
4xzr87,14,creative,137,-14.1925
4xzr87,15,creative,145,-18.53127
4xzr87,16,creative,152,-23.89914
4xzr87,17,creative,136,-26.3634
4xzr87,18,creative,141,-25.11852
4xzr87,19,creative,138,-27.76868
4xzr87,20,creative,143,-23.18696
4xzr87,21,creative,142,-16.36407
4xzr87,22,creative,140,-26.62514
4xzr87,23,creative,134,-15.42189
4xzr87,24,creative,134,-20.41497
4xzr87,25,creative,151,-14.34469
4xzr87,26,creative,76,-23.45715
4xzr87,27,creative,143,-3.44001
4xzr87,28,creative,86,-19.17583
4xzr87,29,creative,141,-6.77425
4xzr87,30,creative,125,-19.65639
4xzr87,31,creative,139,-18.68224
4xzr87,32,creative,139,-27.04249
4xzr87,33,creative,151,-23.27395
4xzr87,34,creative,140,-18.0295
4xzr87,35,creative,150,-17.62635
4xzr87,36,creative,127,-22.89874
4xzr87,37,creative,142,-22.97712
4xzr87,38,creative,138,-7.02493
4xzr87,39,creative,152,-27.96581
4xzr87,40,creative,127,-26.82276
4xzr87,41,creative,129,-20.45613
4xzr87,42,creative,144,0.36236
4xzr87,43,creative,120,-23.98696
4xzr87,44,creative,116,-27.47648
4xzr87,45,creative,52,-17.6561
4xzr87,46,creative,39,-23.12605
4xzr87,47,creative,112,-25.30618
4xzr87,48,creative,125,-21.75603
4xzr87,49,creative,139,-9.24288
4xzr87,50,creative,134,-21.35407
4xzr87,51,creative,41,-15.2254
4xzr87,52,creative,122,-19.26386
4xzr87,53,creative,105,-27.38113
4xzr87,54,creative,143,-27.93238
4xzr87,55,creative,136,-22.80427
4xzr87,56,creative,63,-13.42112
4xzr87,57,creative,139,-19.78698
4xzr87,58,creative,108,-17.9262
4xzr87,59,creative,79,-23.87584
4xzr87,60,creative,119,-25.5637
4xzr87,61,creative,153,-21.42185
4xzr87,62,creative,153,-17.74983
4xzr87,63,creative,119,-23.83052
53rqr9,0,creative,143,-27.24075
53rqr9,1,creative,81,-19.44493
53rqr9,2,creative,107,-28.54392
53rqr9,3,creative,141,-28.76699
53rqr9,4,creative,143,-22.88108
53rqr9,5,creative,112,-24.88925
53rqr9,6,creative,145,-24.00206
53rqr9,7,creative,142,-17.44623
53rqr9,8,creative,134,-23.85442
53rqr9,9,creative,146,-28.20287
53rqr9,10,creative,155,-19.4761
53rqr9,11,creative,42,-12.58958
53rqr9,12,creative,127,-27.38553
53rqr9,13,creative,39,-28.001
53rqr9,14,creative,106,-28.45425
53rqr9,15,creative,134,-22.75543
53rqr9,16,creative,118,-25.45856
53rqr9,17,creative,142,-27.58045
53rqr9,18,creative,141,-18.66206
53rqr9,19,creative,93,-27.55407
53rqr9,20,creative,137,-26.64051
53rqr9,21,creative,53,-29.22026
53rqr9,22,creative,104,-29.15009
53rqr9,23,creative,146,-15.10259
53rqr9,24,creative,111,-27.91358
53rqr9,25,creative,138,-26.39791
53rqr9,26,creative,136,-28.39485
53rqr9,27,creative,144,-27.86304
53rqr9,28,creative,128,-29.20123
53rqr9,29,creative,145,-26.01699
53rqr9,30,creative,161,-4.21436
53rqr9,31,creative,134,-23.30282
53rqr9,32,creative,108,-27.57487
53rqr9,33,creative,130,-24.24771
53rqr9,34,creative,126,-27.87058
53rqr9,35,creative,127,-25.85118
53rqr9,36,creative,132,-26.54451
53rqr9,37,creative,1,-27.34612
53rqr9,38,creative,9,-25.0344
53rqr9,39,creative,131,-29.93126
53rqr9,40,creative,66,-18.19306
53rqr9,41,creative,104,-28.91253
53rqr9,42,creative,107,-28.35764
53rqr9,43,creative,126,-18.3489
53rqr9,44,creative,123,-24.48631
53rqr9,45,creative,131,-21.13073
53rqr9,46,creative,142,-24.57402
53rqr9,47,creative,152,-20.35254
53rqr9,48,creative,137,-28.55364
53rqr9,49,creative,122,-27.63989
53rqr9,50,creative,6,-28.27654
53rqr9,51,creative,144,-28.61563
53rqr9,52,creative,132,-25.61194
53rqr9,53,creative,127,-23.93708
53rqr9,54,creative,143,-27.66058
53rqr9,55,creative,118,-27.26842
53rqr9,56,creative,135,-21.15441
53rqr9,57,creative,115,-28.97866
53rqr9,58,creative,116,-19.61807
53rqr9,59,creative,76,-29.08791
53rqr9,60,creative,89,-30.35118
53rqr9,61,creative,68,-29.65838
53rqr9,62,creative,119,-24.80671
53rqr9,63,creative,131,-29.29389
5apkek,0,creative,143,-11.57159
5apkek,1,creative,52,-29.23986
5apkek,2,creative,52,-25.33246
5apkek,3,creative,9,-19.5945
5apkek,4,creative,85,-24.88286
5apkek,5,creative,134,-27.59522
5apkek,6,creative,127,-18.17611
5apkek,7,creative,131,-26.57002
5apkek,8,creative,129,-26.56954
5apkek,9,creative,147,-26.32051
5apkek,10,creative,130,-26.36607
5apkek,11,creative,104,-27.34409
5apkek,12,creative,121,-20.10171
5apkek,13,creative,13,-25.23614
5apkek,14,creative,135,-25.96163
5apkek,15,creative,142,-24.28605
5apkek,16,creative,136,-22.88424
5apkek,17,creative,139,-28.15669
5apkek,18,creative,135,-13.3688
5apkek,19,creative,129,-16.28654
5apkek,20,creative,138,-25.76448
5apkek,21,creative,138,-24.30012
5apkek,22,creative,140,-26.23019
5apkek,23,creative,137,-21.6635
5apkek,24,creative,151,-10.82419
5apkek,25,creative,141,-16.11293
5apkek,26,creative,13,-12.21555
5apkek,27,creative,0,-8.08556
5apkek,28,creative,0,-8.08556
5apkek,29,creative,141,-19.98433
5apkek,30,creative,145,-22.88487
5apkek,31,creative,0,-11.23091
5apkek,32,creative,136,-27.536
5apkek,33,creative,137,-25.89704
5apkek,34,creative,139,-25.92075
5apkek,35,creative,85,-28.13554
5apkek,36,creative,147,-24.66755
5apkek,37,creative,130,-18.71673
5apkek,38,creative,145,-25.83967
5apkek,39,creative,117,-27.48425
5apkek,40,creative,32,-25.27126
5apkek,41,creative,136,-16.30082
5apkek,42,creative,143,-23.96287
5apkek,43,creative,133,-26.09011
5apkek,44,creative,134,-25.36996
5apkek,45,creative,119,-28.29806
5apkek,46,creative,145,-15.73972
5apkek,47,creative,0,-8.08564
5apkek,48,creative,127,-28.91424
5apkek,49,creative,115,-19.81559
5apkek,50,creative,126,-26.54653
5apkek,51,creative,137,-26.94053
5apkek,52,creative,118,-27.67929
5apkek,53,creative,117,-26.55756
5apkek,54,creative,127,-24.784
5apkek,55,creative,0,-8.08549
5apkek,56,creative,47,-20.90956
5apkek,57,creative,138,-25.30698
5apkek,58,creative,147,-19.59086
5apkek,59,creative,131,-24.18632
5apkek,60,creative,143,-18.94275
5apkek,61,creative,128,-24.83227
5apkek,62,creative,140,-19.09519
5apkek,63,creative,147,-13.30253
5e6rcz,0,creative,144,-9.89027
5e6rcz,1,creative,121,-27.77903
5e6rcz,2,creative,31,-29.59609
5e6rcz,3,creative,124,-26.65813
5e6rcz,4,creative,120,-27.1309
5e6rcz,5,creative,148,-27.23787
5e6rcz,6,creative,124,-13.92784
5e6rcz,7,creative,119,-29.20337
5e6rcz,8,creative,143,-26.20538
5e6rcz,9,creative,146,-23.31015
5e6rcz,10,creative,124,-18.42749
5e6rcz,11,creative,145,-20.71125
5e6rcz,12,creative,48,-27.71986
5e6rcz,13,creative,34,-29.11487
5e6rcz,14,creative,125,-26.70226
5e6rcz,15,creative,126,-29.7598
5e6rcz,16,creative,134,-26.01388
5e6rcz,17,creative,111,-29.06398
5e6rcz,18,creative,155,-24.36856
5e6rcz,19,creative,142,-19.42119
5e6rcz,20,creative,139,-27.20276
5e6rcz,21,creative,139,-21.14033
5e6rcz,22,creative,134,-27.34129
5e6rcz,23,creative,140,-28.36462
5e6rcz,24,creative,121,-25.61061
5e6rcz,25,creative,151,-24.05918
5e6rcz,26,creative,101,-15.81961
5e6rcz,27,creative,54,5.12953
5e6rcz,28,creative,137,-29.52093
5e6rcz,29,creative,148,-27.81966
5e6rcz,30,creative,142,-22.43276
5e6rcz,31,creative,136,-28.12618
5e6rcz,32,creative,130,-28.12543
5e6rcz,33,creative,138,-28.77779
5e6rcz,34,creative,128,-28.96445
5e6rcz,35,creative,134,-27.55455
5e6rcz,36,creative,154,-22.32264
5e6rcz,37,creative,131,-29.2924
5e6rcz,38,creative,136,-26.99271
5e6rcz,39,creative,109,-22.35905
5e6rcz,40,creative,13,-27.49079
5e6rcz,41,creative,80,-26.93754
5e6rcz,42,creative,104,-28.02789
5e6rcz,43,creative,139,-27.10537
5e6rcz,44,creative,132,-29.49154
5e6rcz,45,creative,138,-10.51979
5e6rcz,46,creative,148,-17.59741
5e6rcz,47,creative,56,-24.7878
5e6rcz,48,creative,131,-27.65756
5e6rcz,49,creative,98,-25.33469
5e6rcz,50,creative,113,-24.12872
5e6rcz,51,creative,132,-28.10025
5e6rcz,52,creative,124,-28.90322
5e6rcz,53,creative,135,-18.65944
5e6rcz,54,creative,73,-27.90155
5e6rcz,55,creative,42,-28.68117
5e6rcz,56,creative,44,-27.6753
5e6rcz,57,creative,136,-29.63713
5e6rcz,58,creative,125,-27.8443
5e6rcz,59,creative,137,-28.04952
5e6rcz,60,creative,99,-30.73048
5e6rcz,61,creative,146,-27.73166
5e6rcz,62,creative,153,-25.10297
5e6rcz,63,creative,54,-29.45254
5ec7q2,0,creative,136,-22.62899
5ec7q2,1,creative,151,-10.72632
5ec7q2,2,creative,143,-19.35438
5ec7q2,3,creative,142,-22.08729
5ec7q2,4,creative,32,-3.02439
5ec7q2,5,creative,132,-26.17662
5ec7q2,6,creative,144,-18.78032
5ec7q2,7,creative,84,-21.97925
5ec7q2,8,creative,126,-21.51437
5ec7q2,9,creative,103,-28.01295
5ec7q2,10,creative,83,-27.69524
5ec7q2,11,creative,130,-27.55652
5ec7q2,12,creative,106,-25.88816
5ec7q2,13,creative,131,-21.73408
5ec7q2,14,creative,81,-30.27978
5ec7q2,15,creative,118,-22.8485
5ec7q2,16,creative,149,-26.07993
5ec7q2,17,creative,130,-24.69774
5ec7q2,18,creative,144,-6.90595
5ec7q2,19,creative,127,-24.48288
5ec7q2,20,creative,121,-18.85807
5ec7q2,21,creative,140,-28.25622
5ec7q2,22,creative,141,-26.2888
5ec7q2,23,creative,128,-26.33355
5ec7q2,24,creative,125,-22.69725
5ec7q2,25,creative,142,-23.63976
5ec7q2,26,creative,135,2.30702
5ec7q2,27,creative,45,-25.74359
5ec7q2,28,creative,136,-28.13517
5ec7q2,29,creative,136,-28.8973
5ec7q2,30,creative,149,-27.31685
5ec7q2,31,creative,112,-18.56379
5ec7q2,32,creative,136,-23.1419
5ec7q2,33,creative,132,-19.10229
5ec7q2,34,creative,128,-27.80084
5ec7q2,35,creative,112,-26.65647
5ec7q2,36,creative,112,-27.46366
5ec7q2,37,creative,46,-26.24258
5ec7q2,38,creative,130,-21.90429
5ec7q2,39,creative,97,-20.17933
5ec7q2,40,creative,136,-27.48697
5ec7q2,41,creative,129,-24.5621
5ec7q2,42,creative,142,-24.31815
5ec7q2,43,creative,107,-27.4676
5ec7q2,44,creative,110,-25.39353
5ec7q2,45,creative,138,-22.55666
5ec7q2,46,creative,127,-21.18934
5ec7q2,47,creative,129,-25.77193
5ec7q2,48,creative,142,-16.49759
5ec7q2,49,creative,139,-18.2867
5ec7q2,50,creative,139,-21.98984
5ec7q2,51,creative,121,-15.94202
5ec7q2,52,creative,123,-28.67205
5ec7q2,53,creative,155,-13.56371
5ec7q2,54,creative,146,-18.00951
5ec7q2,55,creative,139,-25.07109
5ec7q2,56,creative,147,-23.51496
5ec7q2,57,creative,19,-27.80333
5ec7q2,58,creative,130,-25.15238
5ec7q2,59,creative,152,-17.50701
5ec7q2,60,creative,140,-25.76872
5ec7q2,61,creative,138,-15.9563
5ec7q2,62,creative,62,-14.8289
5ec7q2,63,creative,123,-13.57774
5f5p86,0,creative,148,-24.56941
5f5p86,1,creative,130,-16.415
5f5p86,2,creative,148,-8.75796
5f5p86,3,creative,108,-28.82349
5f5p86,4,creative,143,-22.52057
5f5p86,5,creative,140,-23.61218
5f5p86,6,creative,135,-24.40353
5f5p86,7,creative,137,-24.86486
5f5p86,8,creative,134,-19.23227
5f5p86,9,creative,138,-18.78844
5f5p86,10,creative,109,-26.69232
5f5p86,11,creative,131,-25.15302
5f5p86,12,creative,125,-20.64302
5f5p86,13,creative,2,-13.72215
5f5p86,14,creative,142,-19.43358
5f5p86,15,creative,155,-27.49674
5f5p86,16,creative,142,-21.81372
5f5p86,17,creative,116,-27.25295
5f5p86,18,creative,132,-28.07833
5f5p86,19,creative,38,-27.55265
5f5p86,20,creative,147,-24.90236
5f5p86,21,creative,146,0.8209
5f5p86,22,creative,93,-26.33035
5f5p86,23,creative,132,-27.20873
5f5p86,24,creative,142,-9.2773
5f5p86,25,creative,151,-28.85161
5f5p86,26,creative,144,-2.90904
5f5p86,27,creative,142,-27.2975
5f5p86,28,creative,131,-12.43522
5f5p86,29,creative,2,-13.72212
5f5p86,30,creative,141,-17.86586
5f5p86,31,creative,101,-26.04511
5f5p86,32,creative,111,-28.28802
5f5p86,33,creative,133,-21.92053
5f5p86,34,creative,148,-16.69611
5f5p86,35,creative,125,-25.09289
5f5p86,36,creative,2,-13.7222
5f5p86,37,creative,86,-28.53305
5f5p86,38,creative,149,-27.65078
5f5p86,39,creative,67,-13.0183
5f5p86,40,creative,162,-20.22581
5f5p86,41,creative,76,-19.0338
5f5p86,42,creative,159,-19.6508
5f5p86,43,creative,115,-7.14411
5f5p86,44,creative,105,-10.31919
5f5p86,45,creative,143,-10.47776
5f5p86,46,creative,144,-23.78594
5f5p86,47,creative,2,-13.7222
5f5p86,48,creative,2,-13.72218
5f5p86,49,creative,126,-11.16352
5f5p86,50,creative,141,-26.675
5f5p86,51,creative,138,-24.53835
5f5p86,52,creative,151,-19.90727
5f5p86,53,creative,156,-12.99837
5f5p86,54,creative,138,-25.25423
5f5p86,55,creative,141,-14.98757
5f5p86,56,creative,138,-19.63227
5f5p86,57,creative,123,-10.7676
5f5p86,58,creative,111,-28.49422
5f5p86,59,creative,139,-5.18971
5f5p86,60,creative,132,-22.13976
5f5p86,61,creative,147,-27.60971
5f5p86,62,creative,2,-13.72208
5f5p86,63,creative,131,-25.12489
5fqwjc,0,creative,88,-23.59539
5fqwjc,1,creative,133,-27.8234
5fqwjc,2,creative,112,-28.9768
5fqwjc,3,creative,123,-26.38198
5fqwjc,4,creative,131,-25.31413
5fqwjc,5,creative,8,-25.37244
5fqwjc,6,creative,19,-21.35499
5fqwjc,7,creative,98,-22.22751
5fqwjc,8,creative,126,-24.107
5fqwjc,9,creative,130,-28.40767
5fqwjc,10,creative,10,-24.12053
5fqwjc,11,creative,117,-25.76909
5fqwjc,12,creative,115,-27.77247
5fqwjc,13,creative,136,-28.1088
5fqwjc,14,creative,84,-27.93674
5fqwjc,15,creative,145,-21.28114
5fqwjc,16,creative,45,-29.26705
5fqwjc,17,creative,65,-27.67881
5fqwjc,18,creative,115,-20.00489
5fqwjc,19,creative,85,-16.72424
5fqwjc,20,creative,148,-27.6962
5fqwjc,21,creative,136,-26.17542
5fqwjc,22,creative,130,-28.91449
5fqwjc,23,creative,129,-28.61866
5fqwjc,24,creative,150,-28.29521
5fqwjc,25,creative,131,-26.99753
5fqwjc,26,creative,36,-29.29456
5fqwjc,27,creative,126,-18.11608
5fqwjc,28,creative,87,-24.36727
