prompt_id,rank,prompt_class,n_words,reward
alpaca_0000,91,factual,107,-13.625
alpaca_0000,92,factual,37,-21.75
alpaca_0000,93,factual,82,-19.5
alpaca_0000,94,factual,103,-20.625
alpaca_0000,95,factual,158,-26.8125
alpaca_0000,96,factual,124,-27.125
alpaca_0000,97,factual,91,-26.1875
alpaca_0000,98,factual,39,-28.375
alpaca_0000,99,factual,0,-13.625
alpaca_0000,100,factual,54,-23.375
alpaca_0000,101,factual,0,-13.625
alpaca_0000,102,factual,82,-26.9375
alpaca_0000,103,factual,141,-16.625
alpaca_0000,104,factual,45,-29.625
alpaca_0000,105,factual,70,-24.75
alpaca_0000,106,factual,35,12.5
alpaca_0000,107,factual,36,-19.75
alpaca_0000,108,factual,164,-23.25
alpaca_0000,109,factual,0,-13.625
alpaca_0000,110,factual,28,-4.75
alpaca_0000,111,factual,135,-21.625
alpaca_0000,112,factual,52,-20.625
alpaca_0000,113,factual,83,-26.25
alpaca_0000,114,factual,45,-19.875
alpaca_0000,115,factual,0,-13.875
alpaca_0000,116,factual,159,-24.25
alpaca_0000,117,factual,146,-28.4375
alpaca_0000,118,factual,116,-23.0
alpaca_0000,119,factual,59,-19.75
alpaca_0000,120,factual,20,-28.3125
alpaca_0000,121,factual,21,-15.125
alpaca_0000,122,factual,39,-27.5
alpaca_0000,123,factual,51,-26.625
alpaca_0000,124,factual,73,-27.625
alpaca_0000,125,factual,10,-27.0625
alpaca_0000,126,factual,46,2.75
alpaca_0000,127,factual,0,-13.875
alpaca_0000,128,factual,42,-26.4375
alpaca_0000,129,factual,38,-24.875
alpaca_0000,130,factual,100,-24.25
alpaca_0000,131,factual,29,-27.4375
alpaca_0000,132,factual,68,-20.75
alpaca_0000,133,factual,35,-4.75
alpaca_0000,134,factual,151,-26.6875
alpaca_0000,135,factual,155,-25.125
alpaca_0000,136,factual,160,-21.5
alpaca_0000,137,factual,145,-23.75
alpaca_0000,138,factual,15,-26.75
alpaca_0000,139,factual,130,-25.25
alpaca_0000,140,factual,18,-29.375
alpaca_0000,141,factual,16,-26.75
alpaca_0000,142,factual,23,-27.0
alpaca_0000,143,factual,52,-23.375
alpaca_0000,144,factual,68,-25.5
alpaca_0000,145,factual,114,-28.6875
alpaca_0000,146,factual,150,-17.0
alpaca_0000,147,factual,0,-13.625
alpaca_0000,148,factual,19,-27.6875
alpaca_0000,149,factual,30,-28.25
alpaca_0000,150,factual,94,-24.25
alpaca_0000,151,factual,155,-25.25
alpaca_0000,152,factual,61,-9.0
alpaca_0000,153,factual,55,-21.625
alpaca_0000,154,factual,127,-20.125
alpaca_0000,155,factual,41,-27.125
alpaca_0000,156,factual,120,-21.75
alpaca_0000,157,factual,106,-27.3125
alpaca_0000,158,factual,118,-28.5
alpaca_0000,159,factual,63,-11.5
alpaca_0000,160,factual,21,-22.125
alpaca_0000,161,factual,39,-26.125
alpaca_0000,162,factual,46,-12.125
alpaca_0000,163,factual,151,-23.375
alpaca_0000,164,factual,134,-25.375
alpaca_0000,165,factual,93,-23.125
alpaca_0000,166,factual,33,-30.5625
alpaca_0000,167,factual,61,-20.125
alpaca_0000,168,factual,176,-9.75
alpaca_0000,169,factual,88,-18.75
alpaca_0000,170,factual,24,-25.375
alpaca_0000,171,factual,56,-28.875
alpaca_0000,172,factual,82,-27.4375
alpaca_0000,173,factual,144,-24.125
alpaca_0000,174,factual,23,-27.3125
alpaca_0000,175,factual,88,-23.0
alpaca_0000,176,factual,128,-27.625
alpaca_0000,177,factual,39,-26.5
alpaca_0000,178,factual,1,-27.0625
alpaca_0000,179,factual,75,-4.5
alpaca_0000,180,factual,32,-26.75
alpaca_0000,181,factual,141,-29.1875
alpaca_0000,182,factual,44,-26.375
alpaca_0000,183,factual,113,-26.125
alpaca_0000,184,factual,125,-27.5625
alpaca_0000,185,factual,117,-20.625
alpaca_0000,186,factual,52,-27.4375
alpaca_0000,187,factual,131,-21.625
alpaca_0000,188,factual,25,-22.875
alpaca_0000,189,factual,48,-23.25
alpaca_0000,190,factual,160,-25.5
alpaca_0000,191,factual,36,-28.0
alpaca_0000,192,factual,49,-14.25
alpaca_0000,193,factual,53,-27.625
alpaca_0000,194,factual,0,-13.625
alpaca_0000,195,factual,105,-27.375
alpaca_0000,196,factual,124,-23.5
alpaca_0000,197,factual,91,-24.0
alpaca_0000,198,factual,58,-10.0
alpaca_0000,199,factual,145,-28.75
alpaca_0000,200,factual,45,-19.25
alpaca_0000,201,factual,138,-26.5625
alpaca_0000,202,factual,139,-8.75
alpaca_0000,203,factual,173,-25.0
alpaca_0000,204,factual,120,-24.75
alpaca_0000,205,factual,31,-26.5
alpaca_0000,206,factual,58,-24.0
alpaca_0000,207,factual,57,-15.625
alpaca_0000,208,factual,95,-21.625
alpaca_0000,209,factual,70,-5.25
alpaca_0000,210,factual,35,-22.75
alpaca_0000,211,factual,138,-25.25
alpaca_0000,212,factual,38,-24.0
alpaca_0000,213,factual,137,-20.25
alpaca_0000,214,factual,80,-28.375
alpaca_0000,215,factual,33,-27.9375
alpaca_0000,216,factual,143,-24.0
alpaca_0000,217,factual,60,-26.125
alpaca_0000,218,factual,42,-25.625
alpaca_0000,219,factual,111,-24.0
alpaca_0000,220,factual,53,-3.0
alpaca_0000,221,factual,54,-25.9375
alpaca_0000,222,factual,86,-26.75
alpaca_0000,223,factual,0,-13.5
alpaca_0000,224,factual,109,-24.625
alpaca_0000,225,factual,131,-28.5625
alpaca_0000,226,factual,91,-19.125
alpaca_0000,227,factual,63,-25.625
alpaca_0000,228,factual,22,-28.25
alpaca_0000,229,factual,139,-27.5625
alpaca_0000,230,factual,0,-13.75
alpaca_0000,231,factual,106,-24.625
alpaca_0000,232,factual,147,-27.625
alpaca_0000,233,factual,46,-22.625
alpaca_0000,234,factual,169,-29.0625
alpaca_0000,235,factual,24,-12.0
alpaca_0000,236,factual,15,-29.0
alpaca_0000,237,factual,96,-22.25
alpaca_0000,238,factual,47,-18.375
alpaca_0000,239,factual,134,-27.75
alpaca_0000,240,factual,26,-27.5
alpaca_0000,241,factual,40,-27.875
alpaca_0000,242,factual,11,-25.375
alpaca_0000,243,factual,17,-22.625
alpaca_0000,244,factual,21,-28.0625
alpaca_0000,245,factual,25,-25.75
alpaca_0000,246,factual,130,-13.5
alpaca_0000,247,factual,23,-23.25
alpaca_0000,248,factual,58,-26.375
alpaca_0000,249,factual,44,-23.5
alpaca_0000,250,factual,19,-29.375
alpaca_0000,251,factual,18,-29.1875
alpaca_0000,252,factual,24,-24.125
alpaca_0000,253,factual,30,-22.125
alpaca_0000,254,factual,33,-25.75
alpaca_0000,255,factual,92,-25.5
alpaca_0001,0,factual,93,-30.5
alpaca_0001,1,factual,151,-24.75
alpaca_0001,2,factual,149,-27.4375
alpaca_0001,3,factual,4,-29.375
alpaca_0001,4,factual,146,-28.375
alpaca_0001,5,factual,176,-27.125
alpaca_0001,6,factual,0,-19.875
alpaca_0001,7,factual,149,-30.3125
alpaca_0001,8,factual,130,-28.5
alpaca_0001,9,factual,157,-29.6875
alpaca_0001,10,factual,65,-28.6875
alpaca_0001,11,factual,161,-28.875
alpaca_0001,12,factual,81,-26.6875
alpaca_0001,13,factual,152,-27.5
alpaca_0001,14,factual,0,-19.875
alpaca_0001,15,factual,129,-29.0625
alpaca_0001,16,factual,165,-27.125
alpaca_0001,17,factual,0,-19.875
alpaca_0001,18,factual,152,-29.0625
alpaca_0001,19,factual,137,-26.0
alpaca_0001,20,factual,71,-27.4375
alpaca_0001,21,factual,138,-29.625
alpaca_0001,22,factual,165,-28.0
alpaca_0001,23,factual,18,-28.0
alpaca_0001,24,factual,163,-27.5625
alpaca_0001,25,factual,132,-29.0625
alpaca_0001,26,factual,20,-28.5625
alpaca_0001,27,factual,89,-30.1875
alpaca_0001,28,factual,0,-19.875
alpaca_0001,29,factual,159,-28.0625
alpaca_0001,30,factual,130,-27.875
alpaca_0001,31,factual,37,-30.3125
alpaca_0001,32,factual,99,-29.0
alpaca_0001,33,factual,6,-27.5625
alpaca_0001,34,factual,103,-28.1875
alpaca_0001,35,factual,179,-25.125
alpaca_0001,36,factual,54,-28.6875
alpaca_0001,37,factual,0,-20.125
alpaca_0001,38,factual,8,-28.375
alpaca_0001,39,factual,153,-30.625
alpaca_0001,40,factual,86,-27.5625
alpaca_0001,41,factual,0,-20.125
alpaca_0001,42,factual,65,-27.75
alpaca_0001,43,factual,140,-28.375
alpaca_0001,44,factual,0,-20.125
alpaca_0001,45,factual,133,-29.0625
alpaca_0001,46,factual,166,-27.5
alpaca_0001,47,factual,33,-29.0
alpaca_0001,48,factual,0,-19.875
alpaca_0001,49,factual,170,-21.25
alpaca_0001,50,factual,157,-24.75
alpaca_0001,51,factual,38,-25.0
alpaca_0001,52,factual,69,-28.3125
alpaca_0001,53,factual,119,-27.0625
alpaca_0001,54,factual,145,-28.3125
alpaca_0001,55,factual,16,-27.6875
alpaca_0001,56,factual,130,-29.6875
alpaca_0001,57,factual,171,-29.25
alpaca_0001,58,factual,108,-27.6875
alpaca_0001,59,factual,90,-26.6875
alpaca_0001,60,factual,153,-28.9375
alpaca_0001,61,factual,27,-29.75
alpaca_0001,62,factual,121,-27.25
alpaca_0001,63,factual,61,-30.75
alpaca_0001,64,factual,90,-28.75
alpaca_0001,65,factual,154,-29.625
alpaca_0001,66,factual,30,-26.875
alpaca_0001,67,factual,32,-28.4375
alpaca_0001,68,factual,155,-30.1875
alpaca_0001,69,factual,45,-27.125
alpaca_0001,70,factual,33,-27.1875
alpaca_0001,71,factual,53,-28.9375
alpaca_0001,72,factual,0,-20.5
alpaca_0001,73,factual,168,-27.6875
alpaca_0001,74,factual,134,-28.25
alpaca_0001,75,factual,31,-28.75
alpaca_0001,76,factual,110,-27.25
alpaca_0001,77,factual,138,-28.875
alpaca_0001,78,factual,30,-29.5625
alpaca_0001,79,factual,31,-25.375
alpaca_0001,80,factual,20,-24.625
alpaca_0001,81,factual,144,-26.8125
alpaca_0001,82,factual,135,-26.9375
alpaca_0001,83,factual,145,-28.1875
alpaca_0001,84,factual,143,-28.625
alpaca_0001,85,factual,0,-20.25
alpaca_0001,86,factual,170,-28.8125
alpaca_0001,87,factual,0,-20.25
alpaca_0001,88,factual,36,-30.625
alpaca_0001,89,factual,85,-28.75
alpaca_0001,90,factual,152,-28.3125
alpaca_0001,91,factual,0,-20.25
alpaca_0001,92,factual,14,-27.1875
alpaca_0001,93,factual,0,-20.25
alpaca_0001,94,factual,122,-28.4375
alpaca_0001,95,factual,122,-26.5625
alpaca_0001,96,factual,161,-28.75
alpaca_0001,97,factual,156,-29.75
alpaca_0001,98,factual,148,-27.3125
alpaca_0001,99,factual,73,-27.375
alpaca_0001,100,factual,35,-29.5
alpaca_0001,101,factual,167,-28.25
alpaca_0001,102,factual,9,-29.625
alpaca_0001,103,factual,42,-29.125
alpaca_0001,104,factual,0,-20.5
alpaca_0001,105,factual,85,-27.6875
alpaca_0001,106,factual,162,-23.0
alpaca_0001,107,factual,50,-29.75
alpaca_0001,108,factual,2,-27.625
alpaca_0001,109,factual,139,-29.875
alpaca_0001,110,factual,0,-20.5
alpaca_0001,111,factual,45,-29.25
alpaca_0001,112,factual,53,-29.0
alpaca_0001,113,factual,167,-28.5
alpaca_0001,114,factual,85,-28.3125
alpaca_0001,115,factual,147,-28.1875
alpaca_0001,116,factual,15,-29.75
alpaca_0001,117,factual,123,-29.5
alpaca_0001,118,factual,0,-20.25
alpaca_0001,119,factual,139,-29.0
alpaca_0001,120,factual,158,-25.875
alpaca_0001,121,factual,50,-28.8125
alpaca_0001,122,factual,160,-26.5
alpaca_0001,123,factual,133,-25.5
alpaca_0001,124,factual,159,-29.0
alpaca_0001,125,factual,156,-29.625
alpaca_0001,126,factual,153,-29.5
alpaca_0001,127,factual,0,-20.25
alpaca_0001,128,factual,174,-29.5625
alpaca_0001,129,factual,88,-28.1875
alpaca_0001,130,factual,168,-29.9375
alpaca_0001,131,factual,85,-29.0
alpaca_0001,132,factual,158,-26.9375
alpaca_0001,133,factual,122,-27.875
alpaca_0001,134,factual,79,-28.1875
alpaca_0001,135,factual,166,-29.125
alpaca_0001,136,factual,160,-28.4375
alpaca_0001,137,factual,166,-26.9375
alpaca_0001,138,factual,0,-20.0
alpaca_0001,139,factual,139,-22.75
alpaca_0001,140,factual,0,-20.0
alpaca_0001,141,factual,89,-27.9375
alpaca_0001,142,factual,3,-28.5625
alpaca_0001,143,factual,0,-20.0
alpaca_0001,144,factual,158,-28.25
alpaca_0001,145,factual,77,-29.625
alpaca_0001,146,factual,173,-11.625
alpaca_0001,147,factual,84,-29.25
alpaca_0001,148,factual,39,-30.5625
alpaca_0001,149,factual,143,-29.3125
alpaca_0001,150,factual,131,-25.375
alpaca_0001,151,factual,0,-20.25
alpaca_0001,152,factual,157,-28.8125
alpaca_0001,153,factual,66,-28.9375
alpaca_0001,154,factual,14,-29.5
alpaca_0001,155,factual,27,-29.9375
alpaca_0001,156,factual,149,-21.75
alpaca_0001,157,factual,158,-28.6875
alpaca_0001,158,factual,113,-27.4375
alpaca_0001,159,factual,145,-29.125
alpaca_0001,160,factual,166,-27.75
alpaca_0001,161,factual,17,-15.5
alpaca_0001,162,factual,151,-26.375
alpaca_0001,163,factual,12,-30.5625
alpaca_0001,164,factual,155,-27.75
alpaca_0001,165,factual,164,-26.5
alpaca_0001,166,factual,168,-27.6875
alpaca_0001,167,factual,31,-26.9375
alpaca_0001,168,factual,0,-20.125
alpaca_0001,169,factual,0,-20.125
alpaca_0001,170,factual,81,-28.0625
alpaca_0001,171,factual,40,-28.0625
alpaca_0001,172,factual,162,-27.0
alpaca_0001,173,factual,150,-28.75
alpaca_0001,174,factual,143,-27.3125
alpaca_0001,175,factual,9,-30.4375
alpaca_0001,176,factual,6,-27.1875
alpaca_0001,177,factual,26,-27.9375
alpaca_0001,178,factual,168,-22.5
alpaca_0001,179,factual,171,-28.5625
alpaca_0001,180,factual,0,-20.125
alpaca_0001,181,factual,111,-27.0625
alpaca_0001,182,factual,133,-29.875
alpaca_0001,183,factual,139,-28.375
alpaca_0001,184,factual,146,-26.125
alpaca_0001,185,factual,0,-20.125
alpaca_0001,186,factual,145,-27.375
alpaca_0001,187,factual,37,-26.1875
alpaca_0001,188,factual,160,-29.25
alpaca_0001,189,factual,38,-27.9375
alpaca_0001,190,factual,107,-21.625
alpaca_0001,191,factual,0,-20.125
alpaca_0001,192,factual,144,-29.125
alpaca_0001,193,factual,163,-28.1875
alpaca_0001,194,factual,149,-20.625
alpaca_0001,195,factual,169,-29.0
alpaca_0001,196,factual,120,-28.875
alpaca_0001,197,factual,84,-30.375
alpaca_0001,198,factual,161,-29.0
alpaca_0001,199,factual,0,-20.5
alpaca_0001,200,factual,168,-27.5
alpaca_0001,201,factual,144,-29.0
alpaca_0001,202,factual,0,-20.5
alpaca_0001,203,factual,0,-20.5
alpaca_0001,204,factual,0,-20.5
alpaca_0001,205,factual,160,-26.0
alpaca_0001,206,factual,54,-27.1875
alpaca_0001,207,factual,147,-21.5
alpaca_0001,208,factual,144,-26.3125
alpaca_0001,209,factual,68,-28.25
alpaca_0001,210,factual,117,-29.6875
alpaca_0001,211,factual,177,-19.875
alpaca_0001,212,factual,144,-29.375
alpaca_0001,213,factual,0,-20.0
alpaca_0001,214,factual,123,-29.3125
alpaca_0001,215,factual,97,-27.375
alpaca_0001,216,factual,57,-29.0
alpaca_0001,217,factual,106,-29.4375
alpaca_0001,218,factual,164,-25.0
alpaca_0001,219,factual,131,-28.3125
alpaca_0001,220,factual,162,-28.0625
alpaca_0001,221,factual,173,-28.9375
alpaca_0001,222,factual,153,-30.125
alpaca_0001,223,factual,64,-28.75
alpaca_0001,224,factual,109,-28.9375
alpaca_0001,225,factual,106,-29.375
alpaca_0001,226,factual,142,-29.1875
alpaca_0001,227,factual,18,-30.75
alpaca_0001,228,factual,55,-27.125
alpaca_0001,229,factual,0,-19.75
alpaca_0001,230,factual,109,-30.75
alpaca_0001,231,factual,88,-29.0625
alpaca_0001,232,factual,120,-28.625
alpaca_0001,233,factual,114,-28.8125
alpaca_0001,234,factual,156,-30.4375
alpaca_0001,235,factual,122,-30.0625
alpaca_0001,236,factual,168,-29.5
alpaca_0001,237,factual,170,-28.1875
alpaca_0001,238,factual,153,-27.5
alpaca_0001,239,factual,96,-24.375
alpaca_0001,240,factual,0,-20.5
alpaca_0001,241,factual,122,-29.0625
alpaca_0001,242,factual,133,-29.375
alpaca_0001,243,factual,149,-29.375
alpaca_0001,244,factual,162,-28.4375
alpaca_0001,245,factual,161,-27.4375
alpaca_0001,246,factual,136,-30.125
alpaca_0001,247,factual,0,-20.5
alpaca_0001,248,factual,121,-28.0
alpaca_0001,249,factual,170,-25.8125
alpaca_0001,250,factual,0,-20.5
alpaca_0001,251,factual,70,-29.3125
alpaca_0001,252,factual,161,-27.375
alpaca_0001,253,factual,13,-31.0
alpaca_0001,254,factual,88,-24.125
alpaca_0001,255,factual,0,-20.5
alpaca_0002,0,factual,27,-29.375
alpaca_0002,1,factual,179,-28.6875
alpaca_0002,2,factual,111,-28.0
alpaca_0002,3,factual,107,-28.6875
alpaca_0002,4,factual,168,-29.1875
alpaca_0002,5,factual,145,-28.25
alpaca_0002,6,factual,5,-23.75
alpaca_0002,7,factual,173,-29.75
alpaca_0002,8,factual,5,-23.75
alpaca_0002,9,factual,105,-30.25
alpaca_0002,10,factual,175,-26.625
alpaca_0002,11,factual,159,-26.0
alpaca_0002,12,factual,85,-27.1875
alpaca_0002,13,factual,47,-29.25
alpaca_0002,14,factual,157,-24.125
alpaca_0002,15,factual,122,-28.5625
alpaca_0002,16,factual,165,-27.4375
alpaca_0002,17,factual,5,-24.25
alpaca_0002,18,factual,160,-30.125
alpaca_0002,19,factual,129,-28.0625
alpaca_0002,20,factual,5,-24.25
alpaca_0002,21,factual,5,-24.25
alpaca_0002,22,factual,163,-28.1875
alpaca_0002,23,factual,167,-29.0625
alpaca_0002,24,factual,178,-27.9375
alpaca_0002,25,factual,28,-26.125
alpaca_0002,26,factual,5,-24.25
alpaca_0002,27,factual,183,-25.625
alpaca_0002,28,factual,23,-23.5
alpaca_0002,29,factual,5,-24.25
alpaca_0002,30,factual,23,-27.0625
alpaca_0002,31,factual,187,-28.25
alpaca_0002,32,factual,172,-25.5
alpaca_0002,33,factual,131,-30.4375
alpaca_0002,34,factual,81,-28.625
alpaca_0002,35,factual,5,-23.875
alpaca_0002,36,factual,17,-21.0
alpaca_0002,37,factual,124,-28.5625
alpaca_0002,38,factual,119,-27.9375
alpaca_0002,39,factual,5,-23.875
alpaca_0002,40,factual,177,-27.0625
alpaca_0002,41,factual,85,-28.75
alpaca_0002,42,factual,5,-23.875
alpaca_0002,43,factual,5,-23.875
alpaca_0002,44,factual,176,-28.3125
alpaca_0002,45,factual,164,-27.8125
alpaca_0002,46,factual,170,-28.875
alpaca_0002,47,factual,123,-28.125
alpaca_0002,48,factual,175,-27.3125
alpaca_0002,49,factual,154,-27.125
alpaca_0002,50,factual,39,-26.25
alpaca_0002,51,factual,167,-28.3125
alpaca_0002,52,factual,5,-23.875
alpaca_0002,53,factual,110,-27.8125
alpaca_0002,54,factual,6,-7.0
alpaca_0002,55,factual,5,-23.875
alpaca_0002,56,factual,98,-27.125
alpaca_0002,57,factual,38,-23.25
alpaca_0002,58,factual,5,-23.875
alpaca_0002,59,factual,22,-15.5
alpaca_0002,60,factual,172,-29.375
alpaca_0002,61,factual,54,-25.75
alpaca_0002,62,factual,161,-28.125
alpaca_0002,63,factual,5,-23.875
alpaca_0002,64,factual,153,-29.4375
alpaca_0002,65,factual,69,-21.875
alpaca_0002,66,factual,5,-24.375
alpaca_0002,67,factual,165,-27.9375
alpaca_0002,68,factual,162,-28.0625
alpaca_0002,69,factual,5,-24.375
alpaca_0002,70,factual,109,-24.875
alpaca_0002,71,factual,5,-24.375
alpaca_0002,72,factual,181,-29.3125
alpaca_0002,73,factual,26,-4.75
alpaca_0002,74,factual,177,-29.0625
alpaca_0002,75,factual,5,-24.375
alpaca_0002,76,factual,148,-28.625
alpaca_0002,77,factual,167,-26.625
alpaca_0002,78,factual,174,-29.1875
alpaca_0002,79,factual,5,-24.375
alpaca_0002,80,factual,59,-24.0
alpaca_0002,81,factual,165,-26.125
alpaca_0002,82,factual,5,-23.875
alpaca_0002,83,factual,5,-23.875
alpaca_0002,84,factual,138,-27.4375
alpaca_0002,85,factual,26,-28.3125
alpaca_0002,86,factual,55,-27.875
alpaca_0002,87,factual,165,-25.8125
alpaca_0002,88,factual,175,-28.0625
alpaca_0002,89,factual,177,-27.625
alpaca_0002,90,factual,24,-28.4375
alpaca_0002,91,factual,88,-29.75
alpaca_0002,92,factual,5,-23.875
alpaca_0002,93,factual,167,-25.25
alpaca_0002,94,factual,157,-28.75
alpaca_0002,95,factual,9,-12.375
alpaca_0002,96,factual,162,-27.6875
alpaca_0002,97,factual,110,-28.75
alpaca_0002,98,factual,42,-29.25
alpaca_0002,99,factual,5,-24.125
alpaca_0002,100,factual,95,-25.8125
alpaca_0002,101,factual,91,-28.5
alpaca_0002,102,factual,5,-24.125
alpaca_0002,103,factual,5,-24.125
alpaca_0002,104,factual,179,-28.0
alpaca_0002,105,factual,9,-10.5
alpaca_0002,106,factual,135,-29.1875
alpaca_0002,107,factual,31,-25.375
alpaca_0002,108,factual,146,-29.3125
alpaca_0002,109,factual,5,-24.125
alpaca_0002,110,factual,143,-29.6875
alpaca_0002,111,factual,5,-24.125
alpaca_0002,112,factual,170,-27.9375
alpaca_0002,113,factual,5,-24.0
alpaca_0002,114,factual,5,-24.0
alpaca_0002,115,factual,173,-27.0
alpaca_0002,116,factual,129,-27.9375
alpaca_0002,117,factual,5,-24.0
alpaca_0002,118,factual,34,-27.9375
alpaca_0002,119,factual,160,-26.75
alpaca_0002,120,factual,174,-28.1875
alpaca_0002,121,factual,5,-24.0
alpaca_0002,122,factual,73,-29.375
alpaca_0002,123,factual,165,-26.75
alpaca_0002,124,factual,115,-27.5625
alpaca_0002,125,factual,5,-24.0
alpaca_0002,126,factual,5,-24.0
alpaca_0002,127,factual,153,-27.5
alpaca_0002,128,factual,153,-28.4375
alpaca_0002,129,factual,165,-28.625
alpaca_0002,130,factual,167,-15.0
alpaca_0002,131,factual,130,-28.4375
alpaca_0002,132,factual,26,-25.125
alpaca_0002,133,factual,158,-29.125
alpaca_0002,134,factual,162,-28.3125
alpaca_0002,135,factual,5,-24.375
alpaca_0002,136,factual,172,-28.875
alpaca_0002,137,factual,28,-27.5
alpaca_0002,138,factual,5,-24.375
alpaca_0002,139,factual,45,-28.9375
alpaca_0002,140,factual,5,-24.375
alpaca_0002,141,factual,101,-29.625
alpaca_0002,142,factual,5,-24.375
alpaca_0002,143,factual,167,-28.6875
alpaca_0002,144,factual,5,-23.875
alpaca_0002,145,factual,5,-23.875
alpaca_0002,146,factual,174,-28.5
alpaca_0002,147,factual,152,-30.1875
alpaca_0002,148,factual,116,-29.25
alpaca_0002,149,factual,31,-25.875
alpaca_0002,150,factual,5,-23.875
alpaca_0002,151,factual,5,-23.875
alpaca_0002,152,factual,146,-29.375
alpaca_0002,153,factual,5,-23.875
alpaca_0002,154,factual,167,-29.625
alpaca_0002,155,factual,139,-29.25
alpaca_0002,156,factual,29,-26.8125
alpaca_0002,157,factual,169,-28.125
alpaca_0002,158,factual,157,-30.3125
alpaca_0002,159,factual,5,-23.875
alpaca_0002,160,factual,117,-28.75
alpaca_0002,161,factual,172,-28.8125
alpaca_0002,162,factual,5,-23.875
alpaca_0002,163,factual,5,-23.875
alpaca_0002,164,factual,171,-25.8125
alpaca_0002,165,factual,41,-28.75
alpaca_0002,166,factual,111,-29.5
alpaca_0002,167,factual,177,-27.5
alpaca_0002,168,factual,97,-27.5
alpaca_0002,169,factual,168,-29.0
alpaca_0002,170,factual,60,-27.5
alpaca_0002,171,factual,5,-23.875
alpaca_0002,172,factual,5,-23.875
alpaca_0002,173,factual,8,-27.625
alpaca_0002,174,factual,5,-23.875
alpaca_0002,175,factual,5,-23.875
