arm,prompt_id,first,second,text_sha
inst,796161,A,B,793b3126127f
inst,7adktz,A,B,a9f27ef1cd23
inst,7bowjq,A,B,da39a3ee5e6b
inst,7d0x9k,A,B,da39a3ee5e6b
inst,7dcwik,B,A,f05f3a090f39
inst,7e3im5,Tie,B,3edc5ff977bd
inst,7en7vl,B,B,da39a3ee5e6b
inst,7ezd5t,A,B,e9c2b004e8a6
inst,7gjj2w,Tie,A,da17232868bc
inst,7h9f8e,A,A,da39a3ee5e6b
inst,7iltd1,A,A,b4a813a2cbd7
inst,7iubwq,B,A,88e4aa299352
inst,7jfvx7,A,B,493252c04bc4
inst,7jqj29,A,B,da39a3ee5e6b
inst,7l7e1m,B,A,530955e03b76
inst,7ld0jk,A,A,da39a3ee5e6b
inst,7lzk5g,A,A,da39a3ee5e6b
inst,7q0acw,A,B,a18792d1ce7d
inst,7rb6uj,A,B,167a44d0323f
inst,7rie85,B,A,da39a3ee5e6b
inst,7rpy8m,A,B,66b26f91c2de
inst,7svmp5,A,B,da39a3ee5e6b
inst,7tge90,B,A,0787739026fd
inst,7u04a5,B,B,da39a3ee5e6b
inst,7uezw8,B,B,cf1476b4b1e2
inst,7v8ind,A,B,6ac05a8db52c
inst,80sf6g,A,B,7ec50cb06021
inst,83mehz,B,B,17c45b1a625c
inst,849wc3,A,A,9334dbf708c3
inst,87ak6w,A,B,da39a3ee5e6b
inst,87tx3g,A,A,da39a3ee5e6b
inst,8a18sf,B,B,05afb1b8d81e
inst,8aec6t,A,A,da39a3ee5e6b
inst,8fk0hr,A,A,fc53e1767a3d
inst,8gfhh9,A,B,b92c1d0d516a
inst,8gs4wp,B,B,4bd107b8f10e
inst,8k4am7,A,B,54cba2060d41
inst,8myeno,B,A,6a24ffff68a9
inst,8o89ko,A,B,ec86d5847849
inst,8p3ora,A,A,da39a3ee5e6b
inst,8pr271,A,B,21b0e0cf8225
inst,8tmkfc,B,B,e4874df3706e
inst,8vr4k2,A,B,da39a3ee5e6b
inst,8vyqdq,A,B,571feefa35a9
inst,8x0xa7,B,A,f94f387e8555
inst,8x86s0,B,A,d38a58d036ee
inst,8y8wrr,A,B,da39a3ee5e6b
inst,8z1sq1,A,B,da39a3ee5e6b
inst,9470fc,A,A,7d20bfaaa4f7
inst,96myl6,B,B,25c1af35e5fe
inst,96xnw9,A,A,da39a3ee5e6b
inst,99kk88,A,B,73ae281a4f6a
inst,9edjv0,A,A,da39a3ee5e6b
inst,9f7www,A,B,0aa15eba9fdf
inst,9g2cbq,A,A,1aacf291eafa
inst,9ki47u,A,B,da39a3ee5e6b
inst,9l0dam,B,A,1e5221c73b40
inst,9neuk8,A,B,65ab38d33331
inst,9qn4tw,B,B,da39a3ee5e6b
inst,a318ye,A,B,0bd48fd531bb
inst,a3pdwk,B,B,bb28dcb9d8a2
inst,acjzv0,B,A,da39a3ee5e6b
inst,afc9c4,B,B,d97c6db63af7
inst,aowr4t,A,B,87b6a04d47a9
inst,ar7nm2,A,A,da39a3ee5e6b
inst,auig0m,B,A,da39a3ee5e6b
inst,b4yx63,A,A,d9c352d86775
inst,b87jl7,A,B,81f9163a43ad
inst,b9uzz1,A,A,0c9ccd180131
inst,bhyplf,A,B,13f9148efc70
inst,bk7lic,A,B,9e427c713c79
inst,ciifmd,A,B,da39a3ee5e6b
inst,ck6twx,A,B,98de88e898c9
inst,cpxk2b,B,B,a18ddd9914c3
inst,dqn4sj,A,B,b261b023c628
inst,eu7ub2,A,A,da39a3ee5e6b
inst,fact_00003_Fernando da Costa Novaes,B,B,aee2e48ccccf
inst,fact_00006_David Galloway (writer),A,B,aa7d2975a84c
inst,fact_00007_Cheyenne Brando,A,A,e17c7374bbe5
inst,fact_00012_Braulio Lara,B,A,5044e7f57741
inst,fact_00015_Amr Shabana,A,A,14f18b9f19f8
inst,fact_00017_Abdulqawi Yusuf,A,A,52c8c2b842e4
inst,fact_00025_Carlos P. Romulo,A,B,92f6ece1d41d
inst,fact_00027_Arthur Ewert,A,B,cb55749f65fc
inst,fact_00032_Flavio Méndez Santiago,A,B,982d1ad106cf
inst,fact_00039_Chris Duffield,B,A,bc44f8039d68
inst,fact_00040_Daniil Medvedev,B,A,df1951be2f48
inst,fact_00043_Alexander Vovin,A,A,e9eb05eb49d8
inst,fact_00044_Cobhams Asuquo,B,A,601db5950fea
inst,fact_00045_David Bogue,A,B,faaa3e7a4882
inst,fact_00048_Don Beard,B,A,0560b8669b10
inst,fact_00053_Andriy Yarmolenko,B,A,8c1292f8f9f1
inst,fact_00058_Danny Faure,A,A,2447b331e13f
inst,fact_00063_Ayman al-Zawahiri,B,A,82115368c3cd
inst,fact_00064_Diego Suarez (garden designer),A,B,30ba04859c94
inst,fact_00066_Daniel Alexander Cameron,B,A,68c84251bc76
inst,fact_00075_Antonio Leviste,B,B,cfd1aa92b4cd
inst,fact_00078_Chi Pu,A,B,2f0e2074909c
inst,"fact_00080_Felipe (footballer, born 1977)",A,B,a9cb2be7c5a8
inst,fact_00084_Alfred Hitchcock,B,A,8b9ff0525d9a
inst,fact_00085_Dascha Polanco,B,A,3935c30c0b85
inst,fact_00086_Amelia Earhart,A,A,954eb2cf31bf
inst,fact_00087_Chris John (boxer),A,B,dad86a1f2d1e
inst,fact_00088_Blair Tugman,A,B,20085d101f50
inst,fact_00093_David Oyite-Ojok,B,A,72746f84140c
inst,fact_00097_Chris Cuomo,B,A,2deeebcf780e
inst,fact_00098_Adnan Sami,B,A,3b7e95266602
inst,fact_00108_Bhuma Nagi Reddy,B,A,193129bebd0f
inst,fact_00109_Charmion King,B,A,c02cd40ea9b2
inst,fact_00110_Andreea Marin,B,A,4c1e101d0324
inst,fact_00114_Ahn Jae-hyun,A,B,7863e6528974
inst,fact_00116_Bobo Baldé,B,A,062fb51837d9
inst,fact_00118_Chacho Gaytán,A,B,dda4973b7b1a
inst,fact_00119_Bastian Schweinsteiger,A,B,08985d6a7683
inst,fact_00120_Erich Hartmann,B,A,c91e5712bd16
inst,fact_00127_Ezechiel N'Douassel,B,B,d74ccf0e9e78
inst,fact_00131_Aditya Kalyanpur,B,A,eb9ee2e367a5
inst,fact_00132_Dennis Andersson,B,A,fc4022bab0b7
inst,fact_00133_Daniel Bedingfield,B,A,47eff84556e4
inst,fact_00134_Celâl Bayar,B,B,da39a3ee5e6b
inst,fact_00138_Diana Ivanova,A,B,da39a3ee5e6b
inst,fact_00140_André Le Nôtre,B,A,a646dc601c5e
inst,fact_00142_Cierre Wood,B,A,fa16dac44f0f
inst,fact_00145_Carmelo Anthony,B,A,ead2f1286fb2
inst,fact_00146_Asafa Powell,B,A,65d322476635
inst,fact_00152_Felix Newman,A,B,6d7e0d974eed
inst,fact_00154_Earl Garrison,A,A,c9cf50bb2a9f
inst,fact_00162_Aleksandar Kolarov,B,A,a049efb3f384
inst,fact_00163_Alexandre Hohagen,A,B,db9859b48296
inst,fact_00166_Emcee N.I.C.E.,A,A,448388225105
inst,fact_00181_Chris Woakes,B,A,89849aa0efc2
inst,fact_00182_Diosdado Cabello,B,A,9a1ca96ae8bc
inst,fact_00184_Dana Awartani,B,A,74ebcd0b1144
inst,fact_00185_Brianna Keilar,B,A,8bdc5d7f2cb8
inst,fact_00188_Cédric Bakambu,B,B,eb036a99bf57
inst,fact_00193_Bobby Fischer,B,A,0b7dd4a9eeb9
inst,fact_00198_Benjamin Lawrence Reid,A,B,4aad1ef838c1
inst,fact_00199_Djimon Hounsou,A,B,da39a3ee5e6b
inst,fact_00202_Ahsee Tuala,A,B,89ca6fd3e4b8
inst,fact_00204_Don DeLillo,A,B,ddd421d0350f
inst,fact_00207_Elizabeth Inglis,B,A,d6fc373a2146
inst,fact_00208_Fifi Cooper,B,A,7370c650a8a8
inst,fact_00223_Ahmed Mumin Warfa,A,B,40d7064218bf
inst,fact_00226_Dewi Sartika,B,A,477fdb47d2fd
inst,fact_00227_Alf Garland,B,A,80e32452e181
inst,fact_00230_Abdul Ilah Khatib,A,B,188db5a43466
inst,fact_00239_Bif Naked,A,B,da39a3ee5e6b
inst,fact_00245_Dominique Blake,B,A,a5e207a19cdd
inst,fact_00247_Diafra Sakho,B,A,8c7e1bce2d3e
inst,fact_00249_Fahadh Faasil,B,A,4e7feddaadd8
inst,fact_00250_Dr. Dre,B,A,8550d3bf8283
inst,fact_00255_Caitlin Lowe,A,B,d19a8539d9c0
inst,fact_00257_Camille Paulus,A,B,47ff7463e860
inst,fact_00258_Charley Boorman,A,B,a35cfc94f08c
inst,fact_00260_Douglas Wood (engineer),B,A,86b657eedb02
inst,fact_00263_Billy Snedden,B,A,9a031eb3ff67
inst,fact_00264_Esteban Espíndola,B,A,d03315ffa157
inst,fact_00270_Daniel Ek,B,A,39f47e7c8e3e
inst,fact_00275_Belisarius,A,B,da39a3ee5e6b
inst,fact_00276_Carol Dweck,B,A,3d682064b1ce
inst,fact_00286_Amr Diab,B,A,7d13eed882f8
inst,fact_00296_Akbar Hossain,A,B,cbff26109ed4
inst,fact_00300_Coco Chanel,A,B,ea3535d923e6
inst,fact_00302_Enamul Haque (engineer),B,A,40ef7bd07872
inst,fact_00304_Abdelhamid Shabana,B,B,8d3846775e61
inst,fact_00307_Abdullahi Mohammad Ahmad Hassan,B,A,140a4ed9397a
inst,fact_00309_Diego Godín,B,A,afe0a5233dae
inst,fact_00312_Adel Emam,B,A,49ff0ac95d81
inst,fact_00315_Billy Conigliaro,A,A,c4cd4cb6178d
inst,fact_00316_Arif Mohammad Khan,B,A,680c661a1864
inst,fact_00321_Bob Marley,B,B,fb4829b6ffe0
inst,fact_00328_Dana Ashbrook,A,A,86d50eb78fc9
inst,fact_00332_Cha Eun-woo,B,A,7f40be25c68b
inst,fact_00333_Abdul Halik Hudu,A,B,a63d18d73321
inst,fact_00335_Carl Braun (obstetrician),B,B,bd5a0474c602
inst,fact_00343_Ameyaw Debrah,B,B,46c76e380a77
inst,fact_00344_Cleopatra,B,A,eede44d7d308
inst,fact_00345_Ana Cláudia Bolzan,B,B,2e65f02cb6ed
inst,fact_00347_Evgeny Shalunov,B,A,953053beca06
inst,fact_00348_Charles Allen (jurist),A,B,22f3f1b28d47
inst,fact_00349_Deyverson,B,A,f1a0b4b5c184
inst,fact_00351_Cris Cyborg,A,A,57c9982b2001
inst,fact_00354_Bobby Thomson,A,B,da39a3ee5e6b
inst,fact_00356_Eric Winter,B,B,6010166ba908
inst,fact_00362_Aert van der Neer,B,A,1fd1e34fc670
inst,fact_00364_Blanca Errázuriz,B,A,6af5385778e2
inst,fact_00366_Deitrick Haddon,B,A,613ddf659656
inst,fact_00367_Andreas Ivanschitz,B,A,eb5fde23dc82
inst,fact_00368_Clancy Brown,B,A,371b7e4c9469
inst,fact_00371_Carrie Ann Inaba,A,B,a3d80e625c3f
inst,fact_00374_Cicero,B,B,da39a3ee5e6b
inst,fact_00376_14th Dalai Lama,A,A,076c2121489c
inst,fact_00377_Christian Almeida,B,A,ab7b52995c93
inst,fact_00378_Arthur Wakefield,A,B,9dfb33c1bdb7
inst,fact_00384_Andry Rajoelina,A,A,c56cc3b9e902
inst,fact_00394_Danny Almonte,B,A,b5eb918bbc6c
inst,fact_00396_Andy Middleton,A,A,4f4010fbd0c9
inst,fact_00397_Anderson Silva,A,B,8c68333f8104
inst,fact_00399_Edgar Bennett,A,B,a004bf45829d
inst,fact_00401_Balázs Bekő,A,B,fcb6e92494db
inst,fact_00404_Abraham Ancer,A,B,da39a3ee5e6b
inst,fact_00418_A. K. Ramanujan,B,A,cf182c3d56a9
inst,fact_00420_Carlos Ghosn,B,A,bd8bdcc41e13
inst,fact_00421_Anurag Kashyap,A,A,da39a3ee5e6b
inst,fact_00425_Angela Bairstow,A,B,1de74880564c
inst,fact_00427_Ernestine Eckstein,B,A,7017b911d9f6
inst,fact_00430_Ezekiel Elliott,B,A,a4412bc0e48c
inst,fact_00433_Aaron Burr,B,B,68b01ad52ba8
inst,fact_00444_Charles B. McVay III,A,A,7c2e51d62d78
inst,fact_00448_Carol Chell,A,B,ef2f88002ba5
inst,fact_00449_Alen Omić,B,A,e5a7ba485b5d
inst,fact_00452_Alice Torriani,B,A,3d89cba71567
inst,fact_00454_Albert Outler,B,A,6a2e724845b2
inst,fact_00459_Felician of Foligno,B,A,64d6e2cf5847
inst,fact_00460_Annie Landouw,Tie,B,39e0af91a856
inst,fact_00462_Bhāskara I,B,A,72f12ffac42c
inst,fact_00464_Damon Herriman,B,A,b593d1cbdcec
inst,fact_00466_Feroze Gandhi,B,A,748787e83edd
inst,fact_00471_D. B. Nihalsinghe,B,B,d0aa8f10cab1
inst,fact_00478_F. Gwynplaine MacIntyre,A,B,92de795ee3ea
inst,fact_00486_Fidel Castro,B,A,87df4f374a97
inst,fact_00489_Bir Hambir,A,B,443006b5b23f
inst,fact_00491_Avraham Eilam-Amzallag,A,A,bcafbe518491
inst,fact_00492_Date Narikuni,B,A,88bbcb02ba27
inst,fact_00495_Ariel Behar,A,A,4bf11523a674
inst,fact_00498_DeAnna Bennett,B,A,fd6cce634307
inst,g4fs4z,B,B,649d3c7c2995
inst,gyp3c3,B,B,d3a13e3f1562
inst,hmsv36,A,B,71c21c697cc2
inst,hrkod1,B,A,892c2c4c7df4
inst,irdp6g,A,B,da39a3ee5e6b
inst,iuj8br,A,B,f4b6b615965d
inst,jizn99,B,B,ed19cbfce398
inst,jjrido,A,B,287ca4896d17
inst,llrdyo,A,B,da39a3ee5e6b
inst,lvcurd,A,B,da39a3ee5e6b
inst,m70bt5,A,B,940bf54a2826
inst,mjrz7h,A,Tie,da39a3ee5e6b
inst,neutral_bio_000,B,A,7451bcca7587
inst,neutral_bio_001,A,A,da39a3ee5e6b
inst,neutral_bio_002,A,A,da39a3ee5e6b
inst,neutral_bio_003,A,A,da39a3ee5e6b
inst,neutral_bio_004,A,B,da39a3ee5e6b
inst,neutral_bio_005,B,B,775927f49ecd
inst,neutral_bio_006,A,A,da39a3ee5e6b
inst,neutral_bio_007,A,B,da39a3ee5e6b
inst,neutral_bio_008,B,B,983fcb7c8512
inst,neutral_bio_009,A,B,da39a3ee5e6b
inst,neutral_bio_010,A,B,da39a3ee5e6b
inst,neutral_bio_011,A,B,da39a3ee5e6b
inst,neutral_bio_012,B,A,6b0a34aff43c
inst,neutral_bio_013,B,A,2e889445a2ab
inst,neutral_bio_014,A,A,da39a3ee5e6b
inst,neutral_bio_015,A,A,da39a3ee5e6b
inst,neutral_bio_016,B,A,da39a3ee5e6b
inst,neutral_bio_017,A,B,da39a3ee5e6b
inst,neutral_bio_018,A,B,da39a3ee5e6b
inst,neutral_bio_019,A,B,da39a3ee5e6b
inst,neutral_bio_020,A,B,da39a3ee5e6b
inst,neutral_bio_021,A,B,da39a3ee5e6b
inst,neutral_bio_022,A,B,da39a3ee5e6b
inst,neutral_bio_023,A,B,da39a3ee5e6b
inst,neutral_bio_024,A,A,da39a3ee5e6b
inst,neutral_bio_025,A,B,da39a3ee5e6b
inst,neutral_bio_026,B,B,46e1110aa4ae
inst,neutral_bio_027,A,B,da39a3ee5e6b
inst,neutral_bio_028,A,B,def278c306c2
inst,neutral_bio_029,A,B,da39a3ee5e6b
inst,neutral_bio_030,A,B,7b6c43c93207
inst,neutral_bio_031,A,A,da39a3ee5e6b
inst,neutral_bio_032,A,B,da39a3ee5e6b
inst,neutral_bio_033,A,A,da39a3ee5e6b
inst,neutral_bio_034,A,B,b54976a27a68
inst,neutral_bio_035,A,B,da39a3ee5e6b
inst,neutral_bio_036,A,A,f3ec1f8dcf7d
inst,neutral_bio_037,A,B,da39a3ee5e6b
inst,neutral_bio_038,A,B,da39a3ee5e6b
inst,neutral_bio_039,A,B,da39a3ee5e6b
inst,neutral_nar_000,A,B,525a3934380b
inst,neutral_nar_001,B,B,011a7cf8ac19
inst,neutral_nar_002,B,A,778ced182b85
inst,neutral_nar_003,B,B,eece05a73ebf
inst,neutral_nar_004,A,B,231fabd679a7
inst,neutral_nar_005,B,B,aa135e50b54c
inst,neutral_nar_006,B,A,8a25ba4d6056
inst,neutral_nar_007,B,A,e067fbab454d
inst,neutral_nar_008,B,B,87170a632f9e
inst,neutral_nar_009,A,B,da39a3ee5e6b
inst,neutral_nar_010,A,B,da39a3ee5e6b
inst,neutral_nar_011,A,B,da39a3ee5e6b
inst,neutral_nar_012,A,B,4265db35568f
inst,neutral_nar_013,A,A,bddc49830370
inst,neutral_nar_014,B,A,f3deabd49bc9
inst,neutral_nar_015,B,A,399faf2971e6
inst,neutral_nar_016,B,B,7f4889cf979e
inst,neutral_nar_017,B,A,1cbecd528b16
inst,neutral_nar_018,B,A,ef434449b380
inst,neutral_nar_019,B,A,3bb824ef07c4
inst,neutral_nar_020,A,A,cccc35c878b1
inst,neutral_nar_021,A,B,2587bd281821
inst,neutral_nar_022,A,B,bd8b38049b9c
inst,neutral_nar_023,A,B,da39a3ee5e6b
inst,neutral_nar_024,A,B,d44377cc9cad
inst,neutral_nar_025,B,A,b1a754a47fb3
inst,neutral_nar_026,B,B,c79747895584
inst,neutral_nar_027,A,B,cd5691bf47ee
inst,neutral_nar_028,B,A,640f318a3ef3
inst,neutral_nar_029,A,A,e221219afaa1
inst,neutral_nar_030,B,A,d51860c51959
inst,neutral_nar_031,A,B,95ef6f9a7ca7
inst,neutral_nar_032,A,B,16e236e71e74
inst,neutral_nar_033,B,A,37b89e48737b
inst,neutral_nar_034,B,B,ee9ebc2cb859
inst,neutral_nar_035,B,A,5752bf648b27
inst,neutral_nar_036,B,B,da39a3ee5e6b
inst,neutral_nar_037,B,A,b5ba8154d45d
inst,neutral_nar_038,A,B,da39a3ee5e6b
inst,neutral_nar_039,B,B,f06d6c889e0c
inst,neutral_ncs_000,A,B,da39a3ee5e6b
inst,neutral_ncs_001,B,A,da39a3ee5e6b
inst,neutral_ncs_002,B,A,0fbe0d9b3b77
inst,neutral_ncs_003,A,A,da39a3ee5e6b
inst,neutral_ncs_004,B,A,da39a3ee5e6b
inst,neutral_ncs_005,A,B,da39a3ee5e6b
inst,neutral_ncs_006,A,B,da39a3ee5e6b
inst,neutral_ncs_007,A,B,da39a3ee5e6b
inst,neutral_ncs_008,B,B,da39a3ee5e6b
inst,neutral_ncs_009,B,B,da39a3ee5e6b
inst,neutral_ncs_010,A,A,da39a3ee5e6b
inst,neutral_ncs_011,A,B,da39a3ee5e6b
inst,neutral_ncs_012,A,B,d654d86c6323
inst,neutral_ncs_013,A,A,da39a3ee5e6b
inst,neutral_ncs_014,A,B,da39a3ee5e6b
inst,neutral_ncs_015,B,A,da39a3ee5e6b
inst,neutral_ncs_016,B,A,c417bb11b173
inst,neutral_ncs_017,B,B,6ae00f478692
inst,neutral_ncs_018,A,B,da39a3ee5e6b
inst,neutral_ncs_019,B,A,da39a3ee5e6b
inst,neutral_ncs_020,B,B,da39a3ee5e6b
inst,neutral_ncs_021,A,B,da39a3ee5e6b
inst,neutral_ncs_022,A,B,da39a3ee5e6b
inst,neutral_ncs_023,B,B,da39a3ee5e6b
inst,neutral_ncs_024,A,B,da39a3ee5e6b
inst,neutral_ncs_025,A,B,da39a3ee5e6b
inst,neutral_ncs_026,A,B,da39a3ee5e6b
inst,neutral_ncs_027,A,A,da39a3ee5e6b
inst,neutral_ncs_028,B,A,8b8df4facef1
inst,neutral_ncs_029,A,B,da39a3ee5e6b
inst,neutral_ncs_030,A,B,da39a3ee5e6b
inst,neutral_ncs_031,A,A,da39a3ee5e6b
inst,neutral_ncs_032,A,B,da39a3ee5e6b
inst,neutral_ncs_033,B,B,da39a3ee5e6b
inst,neutral_ncs_034,A,B,da39a3ee5e6b
inst,neutral_ncs_035,B,B,da39a3ee5e6b
inst,neutral_ncs_036,A,B,da39a3ee5e6b
inst,neutral_ncs_037,A,B,da39a3ee5e6b
inst,neutral_ncs_038,A,B,da39a3ee5e6b
inst,neutral_ncs_039,A,B,da39a3ee5e6b
inst,neutral_qa_000,A,A,da39a3ee5e6b
inst,neutral_qa_001,A,B,da39a3ee5e6b
inst,neutral_qa_002,A,B,da39a3ee5e6b
inst,neutral_qa_003,B,A,da39a3ee5e6b
inst,neutral_qa_004,A,A,da39a3ee5e6b
inst,neutral_qa_005,A,B,da39a3ee5e6b
inst,neutral_qa_006,A,B,da39a3ee5e6b
inst,neutral_qa_007,A,B,da39a3ee5e6b
inst,neutral_qa_008,A,B,da39a3ee5e6b
inst,neutral_qa_009,B,A,883df38b918d
inst,neutral_qa_010,A,B,da39a3ee5e6b
inst,neutral_qa_011,B,B,cde6eecdfc54
inst,neutral_qa_012,A,B,da39a3ee5e6b
inst,neutral_qa_013,A,B,da39a3ee5e6b
inst,neutral_qa_014,A,A,da39a3ee5e6b
inst,neutral_qa_015,A,B,da39a3ee5e6b
inst,neutral_qa_016,A,B,da39a3ee5e6b
inst,neutral_qa_017,B,B,2e1266f81aea
inst,neutral_qa_018,A,B,da39a3ee5e6b
inst,neutral_qa_019,A,A,eddc1111113c
inst,neutral_qa_020,A,B,da39a3ee5e6b
inst,neutral_qa_021,A,B,da39a3ee5e6b
inst,neutral_qa_022,A,A,da39a3ee5e6b
inst,neutral_qa_023,A,B,da39a3ee5e6b
inst,neutral_qa_024,B,A,8d45ca2bab64
inst,neutral_qa_025,A,B,da39a3ee5e6b
inst,neutral_qa_026,A,B,57301bfdad62
inst,neutral_qa_027,A,B,e94a556ca784
inst,neutral_qa_028,A,B,da39a3ee5e6b
inst,neutral_qa_029,A,B,bc62e08a00ca
inst,neutral_qa_030,B,A,da39a3ee5e6b
inst,neutral_qa_031,B,B,d277a184707c
inst,neutral_qa_032,B,B,da39a3ee5e6b
inst,neutral_qa_033,A,B,8ff0658f0aa2
inst,neutral_qa_034,A,B,da39a3ee5e6b
inst,neutral_qa_035,A,B,52ba89bf807d
inst,neutral_qa_036,A,A,da39a3ee5e6b
inst,neutral_qa_037,A,B,55a9918fc395
inst,neutral_qa_038,A,B,da39a3ee5e6b
inst,neutral_qa_039,A,B,4de20911bb95
inst,neutral_sum_000,B,B,da39a3ee5e6b
inst,neutral_sum_001,B,B,a4be991f301c
inst,neutral_sum_002,B,A,7cedd82de297
inst,neutral_sum_003,A,B,da39a3ee5e6b
inst,neutral_sum_004,A,B,da39a3ee5e6b
inst,neutral_sum_005,B,A,da39a3ee5e6b
inst,neutral_sum_006,B,B,da39a3ee5e6b
inst,neutral_sum_007,A,B,0632f723170e
inst,neutral_sum_008,A,B,f00b882ca824
inst,neutral_sum_009,A,A,da39a3ee5e6b
inst,neutral_sum_010,A,B,da39a3ee5e6b
inst,neutral_sum_011,A,B,da39a3ee5e6b
inst,neutral_sum_012,B,B,7cf0eb58ed8e
inst,neutral_sum_013,A,B,73d87ada5796
inst,neutral_sum_014,B,B,da39a3ee5e6b
inst,neutral_sum_015,A,B,da39a3ee5e6b
inst,neutral_sum_016,A,B,da39a3ee5e6b
inst,neutral_sum_017,B,A,a3ef0edeae73
inst,neutral_sum_018,A,B,da39a3ee5e6b
inst,neutral_sum_019,A,B,da39a3ee5e6b
inst,neutral_sum_020,A,B,35b040635fbf
inst,neutral_sum_021,A,B,da39a3ee5e6b
inst,neutral_sum_022,A,B,da39a3ee5e6b
inst,neutral_sum_023,A,A,da39a3ee5e6b
inst,neutral_sum_024,B,A,1d8bbe5826dc
inst,neutral_sum_025,A,A,da39a3ee5e6b
inst,neutral_sum_026,A,A,da39a3ee5e6b
inst,neutral_sum_027,B,A,faf69d381dd3
inst,neutral_sum_028,A,B,4a91ba8baca0
inst,neutral_sum_029,A,A,da39a3ee5e6b
inst,neutral_sum_030,A,B,5cd58bf028f3
inst,neutral_sum_031,A,A,294dc5b41742
inst,neutral_sum_032,A,B,53ff9a6f49cb
inst,neutral_sum_033,A,A,da39a3ee5e6b
inst,neutral_sum_034,A,B,da39a3ee5e6b
inst,neutral_sum_035,B,B,ff8fd9e94296
inst,neutral_sum_036,A,B,da39a3ee5e6b
inst,neutral_sum_037,A,B,da39a3ee5e6b
inst,neutral_sum_038,Tie,B,da39a3ee5e6b
inst,neutral_sum_039,B,A,da39a3ee5e6b
anchor_k0,1nzes2,B,B,bd2204cb2001
anchor_k0,2786lw,A,B,f7b15835777c
anchor_k0,2ov45h,A,B,fe7a9ff74cc9
anchor_k0,49u4dh,B,A,147eacf10ac3
anchor_k0,4iorz7,B,A,0f714a5de29c
anchor_k0,4xzr87,B,B,dd03e9dde016
anchor_k0,53rqr9,B,A,40254e562b4d
anchor_k0,5apkek,B,A,da39a3ee5e6b
anchor_k0,5e6rcz,A,B,39ec5b11bb11
anchor_k0,5ec7q2,B,A,41101f0264df
anchor_k0,5f5p86,A,B,fa27d273e4f3
anchor_k0,5fqwjc,A,B,aa8b72f9e6da
anchor_k0,5g58dz,B,B,a530223e5132
anchor_k0,5gq4jc,A,B,b2485a0a4636
anchor_k0,5j7ypk,B,B,3c62002cde32
anchor_k0,5je6l4,B,A,afcd99c9df4a
anchor_k0,5nc21f,B,A,5e873689bfeb
